"","V2","V258","V81","V82","V83"
"11924",196,0.97821234547017,2,2,2
"11925",196,1.39621604512197,1,2,2
"11926",196,1.38241961741335,2,2,2
"11927",196,1.00123483215456,2,2,2
"11928",196,1.87682870533762,2,2,2
"11929",196,1.87682870533762,1,2,2
"11930",196,1.00123483215456,2,2,2
"11931",196,1.00123483215456,1,2,2
"11932",196,1.87682870533762,1,1,2
"11933",196,1.80342481747298,3,2,2
"11934",196,1.9979828998224,1,2,2
"11935",196,1.00123483215456,1,2,2
"11936",196,0.717524615061924,2,2,2
"11937",196,0.97821234547017,1,2,2
"11938",196,1.80342481747298,2,2,2
"11939",196,1.00123483215456,1,2,2
"11940",196,1.00123483215456,1,2,2
"11941",196,1.80342481747298,2,2,2
"11942",196,1.9979828998224,1,2,2
"11943",196,0.97821234547017,1,1,2
"11944",196,1.87682870533762,2,2,2
"11945",196,2.65050515977099,1,1,1
"11946",196,1.39621604512197,2,2,2
"11947",196,0.922219289205064,2,2,2
"11948",196,1.00123483215456,2,2,2
"11949",196,1.38241961741335,2,2,2
"11950",196,0.922219289205064,2,2,2
"11951",196,1.93937629428366,2,2,2
"11952",196,1.87682870533762,2,2,2
"11953",196,1.93937629428366,1,1,2
"11954",196,0.97821234547017,2,2,2
"11955",196,1.9979828998224,2,2,2
"11956",196,2.65050515977099,1,2,2
"11957",196,1.38241961741335,2,2,2
"11958",196,0.717524615061924,2,2,2
"11959",196,0.717524615061924,2,2,2
"11960",196,0.97821234547017,2,2,2
"11961",196,1.80342481747298,1,2,2
"11962",196,1.38241961741335,2,2,2
"11963",196,1.9979828998224,1,2,1
"11964",196,0.97821234547017,2,2,2
"11965",196,1.87682870533762,1,2,2
"11966",196,1.38241961741335,1,1,2
"11967",196,1.80342481747298,1,2,2
"11968",196,0.97821234547017,2,2,2
"11969",196,0.717524615061924,1,2,2
"11970",196,0.97821234547017,1,2,2
"11971",196,1.9979828998224,1,1,2
"11972",196,1.00123483215456,1,2,2
"11973",196,2.41345980919246,1,2,2
"11974",196,1.82422001597415,2,2,2
"11975",196,1.25878426386288,1,2,2
"11976",196,1.2713468204444,1,1,2
"11977",196,1.2713468204444,3,2,2
"11978",196,1.81929524257769,2,2,2
"11979",196,1.76593006196144,3,2,2
"11980",196,1.70897635511574,2,2,2
"11981",196,1.76593006196144,1,1,2
"11982",196,1.76593006196144,1,2,2
"11983",196,1.81929524257769,1,2,2
"11984",196,1.76593006196144,1,2,2
"11985",196,1.76593006196144,3,2,2
"11986",196,1.70897635511574,1,1,2
"11987",196,0.653353499903853,1,1,2
"11988",196,0.91169036930898,1,2,2
"11989",196,1.81929524257769,1,2,2
"11990",196,1.82422001597415,1,1,2
"11991",196,0.653353499903853,1,1,2
"11992",196,1.81929524257769,1,2,2
"11993",196,0.683522529894857,1,2,2
"11994",196,0.93185677735517,1,2,2
"11995",196,1.33005210078398,1,1,1
"11996",196,1.90845458191041,1,2,2
"11997",196,1.78788946812175,2,2,2
"11998",196,0.953788274014225,1,2,2
"11999",196,1.7179640476438,1,2,2
"12000",196,0.878517124504501,1,2,2
"12001",196,1.84747305003596,1,2,2
"12002",196,1.78788946812175,1,2,2
"12003",196,1.90845458191041,2,2,2
"12004",196,1.7179640476438,1,1,1
"12005",196,1.31690946040199,1,2,2
"12006",196,1.84747305003596,1,2,2
"12007",196,0.953788274014225,1,2,2
"12008",196,1.90845458191041,1,2,2
"12009",196,0.93185677735517,1,2,2
"12010",196,1.33005210078398,1,2,2
"12011",196,2.52490291215571,2,2,2
"12012",196,0.878517124504501,1,2,2
"12013",196,0.878517124504501,2,1,2
"12014",196,1.90845458191041,2,2,2
"12015",196,0.878517124504501,2,1,2
"12016",196,1.33005210078398,2,1,2
"12017",196,1.7179640476438,1,1,2
"12018",196,1.31690946040199,2,2,2
"12019",196,0.878517124504501,1,2,2
"12020",196,1.31690946040199,2,1,2
"12021",196,0.683522529894857,2,1,2
"12022",196,2.52490291215571,2,2,2
"12023",196,0.953788274014225,1,2,2
"12024",196,1.78788946812175,1,1,2
"12025",196,0.93185677735517,2,2,2
"12026",196,0.683522529894857,1,2,2
"12027",196,1.84747305003596,2,2,2
"12028",196,1.33005210078398,1,1,2
"12029",196,0.93185677735517,2,2,2
"12030",196,0.878517124504501,2,1,2
"12031",196,2.52490291215571,1,1,2
"12032",196,1.84747305003596,2,2,2
"12033",196,1.31690946040199,2,2,2
"12034",196,1.31690946040199,1,1,2
"12035",196,1.90330240440262,2,1,2
"12036",196,1.7179640476438,3,2,2
"12037",196,1.78788946812175,1,2,2
"12038",196,1.7179640476438,2,2,2
"12039",196,1.7179640476438,1,1,2
"12040",196,1.7179640476438,1,1,2
"12041",196,1.78788946812175,2,2,2
"12042",196,1.7179640476438,2,2,2
"12043",196,0.441559789851141,2,2,2
"12044",196,0.655897844545255,2,2,2
"12045",196,0.441559789851141,2,2,2
"12046",196,0.441559789851141,1,1,2
"12047",196,0.655897844545255,1,2,2
"12048",196,0.655897844545255,2,2,2
"12049",196,0.441559789851141,2,2,2
"12050",196,0.441559789851141,2,2,2
"12051",196,0.441559789851141,1,1,1
"12052",196,0.441559789851141,3,2,2
"12053",196,0.441559789851141,3,2,2
"12054",196,0.441559789851141,1,2,2
"12055",196,0.655897844545255,3,2,2
"12056",196,0.441559789851141,3,2,2
"12057",196,0.441559789851141,3,2,2
"12058",196,0.441559789851141,2,2,2
"12059",196,0.441559789851141,1,1,1
"12060",196,0.441559789851141,3,2,1
"12061",196,0.441559789851141,2,2,2
"12062",196,0.441559789851141,3,2,1
"12063",196,0.441559789851141,1,1,1
"12064",196,0.655897844545255,2,2,1
"12065",196,0.655897844545255,2,2,2
"12066",196,0.655897844545255,1,2,2
"12067",196,0.441559789851141,2,1,2
"12068",196,0.441559789851141,2,2,2
"12069",196,0.441559789851141,2,2,2
"12070",196,0.441559789851141,2,2,2
"12071",196,0.441559789851141,1,2,1
"12072",196,0.441559789851141,1,1,1
"12073",196,0.655897844545255,1,2,2
"12074",196,0.655897844545255,2,1,1
"12075",196,0.441559789851141,2,1,1
"12076",196,0.655897844545255,1,2,1
"12077",196,0.441559789851141,2,2,2
"12078",196,0.655897844545255,2,2,2
"12079",196,0.655897844545255,2,2,1
"12080",196,0.441559789851141,1,2,2
"12081",196,0.655897844545255,2,2,2
"12082",196,0.655897844545255,1,2,2
"12083",196,0.655897844545255,1,2,2
"12084",196,0.441559789851141,1,2,2
"12085",196,0.441559789851141,2,2,1
"12086",196,0.441559789851141,2,2,2
"12087",196,0.441559789851141,1,2,2
"12088",196,0.441559789851141,1,2,1
"12089",196,0.655897844545255,1,1,1
"12090",196,0.655897844545255,1,1,1
"12091",196,0.441559789851141,1,2,2
"12092",196,0.441559789851141,1,1,1
"12093",196,0.441559789851141,1,2,2
"12094",196,0.655897844545255,1,2,2
"12095",196,0.655897844545255,2,2,2
"12096",196,0.655897844545255,2,2,2
"12097",196,0.655897844545255,1,2,2
"12098",196,0.441559789851141,1,2,2
"12099",196,0.655897844545255,1,2,2
"12100",196,0.655897844545255,1,2,2
"12101",196,0.655897844545255,2,2,2
"12102",196,0.655897844545255,2,2,2
"12103",196,0.655897844545255,2,2,2
"12104",196,0.441559789851141,1,2,2
"12105",196,0.441559789851141,1,2,2
"12106",196,0.441559789851141,1,2,2
"12107",196,0.441559789851141,1,2,2
"12108",196,0.655897844545255,1,2,2
"12109",196,0.441559789851141,2,2,2
"12110",196,0.441559789851141,2,2,2
"12111",196,0.655897844545255,1,2,2
"12112",196,0.655897844545255,1,2,2
"12113",196,0.655897844545255,2,2,2
"12114",196,0.655897844545255,2,2,2
"12115",196,0.655897844545255,1,2,2
"12116",196,0.655897844545255,2,2,2
"12117",196,0.441559789851141,2,2,2
"12118",196,0.655897844545255,2,2,2
"12119",196,0.441559789851141,2,2,2
"12120",196,0.655897844545255,1,2,2
"12121",196,0.441559789851141,1,2,2
"12122",196,0.655897844545255,2,2,2
"12123",196,0.655897844545255,2,2,2
"12124",196,0.441559789851141,2,2,2
"12125",196,0.441559789851141,2,2,2
"12126",196,0.655897844545255,2,2,2
"12127",196,0.655897844545255,1,2,2
"12128",196,0.655897844545255,1,2,2
"12129",196,0.655897844545255,1,2,2
"12130",196,0.441559789851141,1,2,2
"12131",196,0.441559789851141,2,2,2
"12132",196,0.441559789851141,2,2,2
"12133",196,0.655897844545255,2,2,2
"12134",196,0.441559789851141,2,2,2
"12135",196,0.655897844545255,2,2,2
"12136",196,0.655897844545255,2,2,2
"12137",196,0.655897844545255,2,2,2
"12138",196,0.655897844545255,1,2,2
"12139",196,0.655897844545255,2,2,2
"12140",196,0.655897844545255,2,2,2
"12141",196,0.655897844545255,2,2,2
"12142",196,0.441559789851141,1,2,2
"12143",196,0.441559789851141,2,2,2
"12144",196,0.441559789851141,1,2,2
"12145",196,0.441559789851141,1,2,2
"12146",196,0.441559789851141,1,2,2
"12147",196,0.441559789851141,1,1,2
"12148",196,0.441559789851141,1,2,2
"12149",196,0.655897844545255,2,2,2
"12150",196,0.441559789851141,2,2,2
"12151",196,0.655897844545255,2,2,2
"12152",196,0.441559789851141,1,1,2
"12153",196,0.655897844545255,2,2,2
"12154",196,0.655897844545255,2,2,2
"12155",196,0.441559789851141,1,2,2
"12156",196,0.441559789851141,1,2,2
"12157",196,0.655897844545255,2,1,2
"12158",196,0.441559789851141,1,2,2
"12159",196,0.441559789851141,1,2,2
"12160",196,0.655897844545255,2,1,2
"12161",196,0.441559789851141,2,2,2
"12162",196,0.655897844545255,2,2,2
"12163",196,0.655897844545255,1,1,2
"12164",196,0.655897844545255,2,1,1
"12165",196,0.655897844545255,2,2,2
"12166",196,0.655897844545255,3,1,1
"12167",196,0.655897844545255,2,2,2
"12168",196,0.441559789851141,3,2,2
"12169",196,0.655897844545255,2,1,2
"12170",196,0.441559789851141,1,2,2
"12171",196,0.441559789851141,2,2,2
"12172",196,0.655897844545255,1,1,2
"12173",196,0.441559789851141,1,2,2
"12174",196,0.441559789851141,1,2,1
"12175",196,0.441559789851141,1,2,2
"12176",196,0.655897844545255,1,2,2
"12177",196,0.441559789851141,2,2,2
"12178",196,0.655897844545255,2,2,2
"12179",196,0.655897844545255,2,2,2
"12180",196,0.441559789851141,2,2,2
"12181",196,0.441559789851141,2,2,2
"12182",196,0.441559789851141,2,2,2
"12183",196,0.441559789851141,2,2,2
"12184",196,0.441559789851141,2,2,2
"12185",196,0.441559789851141,1,2,1
"12186",196,0.441559789851141,3,1,2
"12187",196,0.441559789851141,3,2,1
"12188",196,0.441559789851141,3,1,2
"12189",196,0.655897844545255,1,2,1
"12190",196,0.441559789851141,2,2,1
"12191",196,0.441559789851141,3,1,1
"12192",196,0.441559789851141,3,1,1
"12193",196,0.441559789851141,2,2,2
"12194",196,0.441559789851141,3,2,1
"12195",196,0.655897844545255,1,2,2
"12196",196,0.441559789851141,2,2,2
"12197",196,0.655897844545255,1,2,2
"12198",196,0.441559789851141,1,2,2
"12199",196,0.441559789851141,2,2,2
"12200",196,0.655897844545255,2,2,2
"12201",196,0.655897844545255,1,1,2
"12202",196,0.655897844545255,3,1,1
"12203",196,0.441559789851141,2,2,2
"12204",196,0.655897844545255,1,1,2
"12205",196,0.655897844545255,2,2,2
"12206",196,0.655897844545255,3,1,2
"12207",196,0.441559789851141,2,1,2
"12208",196,0.655897844545255,3,2,1
"12209",196,0.441559789851141,1,1,1
"12210",196,0.655897844545255,3,1,2
"12211",196,0.655897844545255,1,2,2
"12212",196,0.655897844545255,2,2,2
"12213",196,0.655897844545255,1,2,1
"12214",196,0.441559789851141,1,1,1
"12215",196,0.441559789851141,1,2,1
"12216",196,0.655897844545255,2,2,2
"12217",196,0.441559789851141,2,2,2
"12218",196,0.441559789851141,2,2,2
"12219",196,0.441559789851141,2,2,2
"12220",196,0.441559789851141,2,2,2
"12221",196,0.655897844545255,2,2,2
"12222",196,0.441559789851141,1,1,2
"12223",196,0.655897844545255,2,2,2
"12224",196,0.441559789851141,2,2,2
"12225",196,0.655897844545255,2,2,2
"12226",196,0.655897844545255,2,2,2
"12227",196,0.441559789851141,2,2,2
"12228",196,0.441559789851141,1,2,2
"12229",196,0.655897844545255,2,2,2
"12230",196,0.441559789851141,1,2,2
"12231",196,0.441559789851141,1,1,2
"12232",196,0.655897844545255,2,1,1
"12233",196,0.441559789851141,2,2,2
"12234",196,0.655897844545255,2,1,1
"12235",196,0.655897844545255,1,2,2
"12236",196,0.655897844545255,1,2,2
"12237",196,0.655897844545255,1,1,1
"12238",196,0.441559789851141,1,1,1
"12239",196,0.441559789851141,1,1,1
"12240",196,0.441559789851141,2,2,2
"12241",196,0.441559789851141,1,2,2
"12242",196,0.441559789851141,1,2,2
"12243",196,0.441559789851141,3,2,2
"12244",196,0.441559789851141,1,2,2
"12245",196,0.655897844545255,1,2,2
"12246",196,0.441559789851141,1,2,2
"12247",196,0.441559789851141,2,2,2
"12248",196,0.441559789851141,1,2,2
"12249",196,0.655897844545255,1,2,2
"12250",196,0.441559789851141,2,2,2
"12251",196,0.655897844545255,1,1,2
"12252",196,0.655897844545255,1,1,2
"12253",196,0.441559789851141,2,2,2
"12254",196,0.441559789851141,1,2,2
"12255",196,0.441559789851141,1,2,2
"12256",196,0.441559789851141,1,1,1
"12257",196,0.441559789851141,1,1,2
"12258",196,0.655897844545255,3,2,2
"12259",196,0.655897844545255,2,2,2
"12260",196,0.441559789851141,3,1,1
"12261",196,0.655897844545255,1,2,2
"12262",196,0.441559789851141,2,2,1
"12263",196,0.655897844545255,2,1,1
"12264",196,0.441559789851141,1,2,2
"12265",196,0.655897844545255,2,2,2
"12266",196,0.441559789851141,2,2,2
"12267",196,0.441559789851141,1,1,1
"12268",196,0.655897844545255,1,2,2
"12269",196,0.441559789851141,1,2,1
"12270",196,0.441559789851141,1,2,2
"12271",196,0.655897844545255,2,2,2
"12272",196,0.655897844545255,1,2,2
"12273",196,0.441559789851141,1,2,2
"12274",196,0.441559789851141,2,2,2
"12275",196,0.655897844545255,1,2,1
"12276",196,0.441559789851141,1,2,2
"12277",196,0.655897844545255,2,2,2
"12278",196,0.441559789851141,3,2,2
"12279",196,0.441559789851141,1,2,2
"12280",196,0.441559789851141,3,2,2
"12281",196,0.441559789851141,3,2,1
"12282",196,0.441559789851141,1,1,1
"12283",196,0.441559789851141,1,2,2
"12284",196,0.655897844545255,2,2,2
"12285",196,0.655897844545255,2,1,1
"12286",196,0.655897844545255,1,2,1
"12287",196,0.441559789851141,1,2,2
"12288",196,0.655897844545255,1,2,2
"12289",196,0.655897844545255,1,2,2
"12290",196,0.655897844545255,3,2,2
"12291",196,0.441559789851141,2,2,2
"12292",196,0.655897844545255,1,1,1
"12293",196,0.441559789851141,2,2,1
"12294",196,0.655897844545255,2,2,1
"12295",196,0.655897844545255,2,2,2
"12296",196,0.655897844545255,1,2,2
"12297",196,0.655897844545255,2,2,1
"12298",196,0.441559789851141,1,1,2
"12299",196,0.441559789851141,1,2,2
"12300",196,0.441559789851141,2,2,2
"12301",196,0.655897844545255,2,2,2
"12302",196,0.655897844545255,2,2,2
"12303",196,0.655897844545255,2,2,2
"12304",196,0.655897844545255,1,2,1
"12305",196,0.441559789851141,1,2,2
"12306",196,0.441559789851141,1,1,2
"12307",196,0.441559789851141,2,2,2
"12308",196,0.441559789851141,1,1,2
"12309",196,0.655897844545255,2,1,1
"12310",196,0.441559789851141,1,2,2
"12311",196,0.655897844545255,1,1,2
"12312",196,0.441559789851141,2,2,2
"12313",196,0.441559789851141,1,2,1
"12314",196,0.655897844545255,1,2,2
"12315",196,0.441559789851141,3,2,2
"12316",196,0.655897844545255,2,2,2
"12317",196,0.655897844545255,1,2,2
"12318",196,0.441559789851141,1,2,2
"12319",196,0.441559789851141,2,2,2
"12320",196,0.655897844545255,2,2,2
"12321",196,0.655897844545255,2,2,2
"12322",196,0.441559789851141,2,2,2
"12323",196,0.441559789851141,1,2,2
"12324",196,0.441559789851141,1,2,2
"12325",196,0.441559789851141,1,2,2
"12326",196,0.441559789851141,1,2,2
"12327",196,0.441559789851141,3,2,2
"12328",196,0.441559789851141,3,2,2
"12329",196,0.441559789851141,1,2,2
"12330",196,0.441559789851141,1,2,2
"12331",196,0.441559789851141,1,2,2
"12332",196,0.441559789851141,1,2,2
"12333",196,0.655897844545255,2,2,2
"12334",196,0.441559789851141,1,2,2
"12335",196,0.655897844545255,1,2,2
"12336",196,0.441559789851141,2,2,2
"12337",196,0.655897844545255,1,2,2
"12338",196,0.441559789851141,1,2,2
"12339",196,0.655897844545255,2,2,2
"12340",196,0.441559789851141,2,2,2
"12341",196,0.441559789851141,2,2,2
"12342",196,0.441559789851141,2,1,2
"12343",196,0.655897844545255,1,2,2
"12344",196,0.655897844545255,2,2,2
"12345",196,0.655897844545255,2,2,2
"12346",196,0.655897844545255,2,2,2
"12347",196,0.655897844545255,2,2,2
"12348",196,0.441559789851141,1,2,2
"12349",196,0.441559789851141,2,2,1
"12350",196,0.655897844545255,1,2,2
"12351",196,0.655897844545255,1,2,2
"12352",196,0.441559789851141,1,2,2
"12353",196,0.441559789851141,1,1,1
"12354",196,0.441559789851141,2,2,2
"12355",196,0.655897844545255,2,2,2
"12356",196,0.441559789851141,2,2,2
"12357",196,0.441559789851141,2,2,2
"12358",196,0.441559789851141,1,2,2
"12359",196,0.441559789851141,1,2,2
"12360",196,0.441559789851141,2,2,2
"12361",196,0.441559789851141,2,2,2
"12362",196,0.441559789851141,2,2,2
"12363",196,0.441559789851141,2,2,2
"12364",196,0.655897844545255,2,2,2
"12365",196,0.655897844545255,2,2,2
"12366",196,0.441559789851141,1,1,2
"12367",196,0.655897844545255,2,2,2
"12368",196,0.441559789851141,2,2,2
"12369",196,0.441559789851141,2,2,2
"12370",196,0.655897844545255,-2,2,2
"12371",196,0.441559789851141,2,2,2
"12372",196,0.655897844545255,2,2,2
"12373",196,0.655897844545255,1,2,2
"12374",196,0.441559789851141,2,1,2
"12375",196,0.441559789851141,2,1,2
"12376",196,0.655897844545255,-2,1,2
"12377",196,0.655897844545255,3,2,2
"12378",196,0.655897844545255,2,2,2
"12379",196,0.655897844545255,2,1,2
"12380",196,0.655897844545255,2,2,2
"12381",196,0.441559789851141,2,2,2
"12382",196,0.655897844545255,2,2,2
"12383",196,0.655897844545255,1,2,2
"12384",196,0.655897844545255,2,2,2
"12385",196,0.655897844545255,2,1,2
"12386",196,0.655897844545255,2,2,2
"12387",196,0.655897844545255,2,2,2
"12388",196,0.441559789851141,2,2,2
"12389",196,0.655897844545255,2,2,2
"12390",196,0.441559789851141,3,2,2
"12391",196,0.441559789851141,2,2,2
"12392",196,0.441559789851141,1,1,2
"12393",196,0.441559789851141,3,1,2
"12394",196,0.655897844545255,3,2,2
"12395",196,0.655897844545255,2,2,2
"12396",196,0.655897844545255,2,2,2
"12397",196,0.441559789851141,2,2,2
"12398",196,0.441559789851141,2,2,2
"12399",196,0.441559789851141,1,2,2
"12400",196,0.655897844545255,1,2,2
"12401",196,0.655897844545255,3,2,2
"12402",196,0.441559789851141,2,2,2
"12403",196,0.655897844545255,1,2,2
"12404",196,0.655897844545255,2,2,2
"12405",196,0.441559789851141,2,1,1
"12406",196,0.441559789851141,-2,2,2
"12407",196,0.441559789851141,1,2,2
"12408",196,0.441559789851141,2,2,2
"12409",196,0.655897844545255,2,2,2
"12410",196,0.655897844545255,2,2,2
"12411",196,0.441559789851141,2,2,2
"12412",196,0.441559789851141,2,2,2
"12413",196,0.655897844545255,2,2,2
"12414",196,0.441559789851141,2,2,2
"12415",196,0.655897844545255,2,2,2
"12416",196,0.655897844545255,3,1,1
"12417",196,0.441559789851141,1,2,2
"12418",196,0.655897844545255,1,2,2
"12419",196,0.441559789851141,3,1,1
"12420",196,0.655897844545255,2,1,1
"12421",196,0.655897844545255,2,2,1
"12422",196,0.441559789851141,3,1,1
"12423",196,0.441559789851141,-2,2,2
"12424",196,0.441559789851141,2,2,2
"12425",196,0.441559789851141,2,2,2
"12426",196,0.441559789851141,2,2,2
"12427",196,0.441559789851141,1,2,1
"12428",196,0.441559789851141,-2,1,2
"12429",196,0.441559789851141,1,2,2
"12430",196,0.441559789851141,2,2,1
"12431",196,0.441559789851141,1,2,2
"12432",196,0.655897844545255,1,2,2
"12433",196,0.441559789851141,2,2,2
"12434",196,0.655897844545255,3,2,2
"12435",196,0.655897844545255,3,2,2
"12436",196,0.655897844545255,3,2,2
"12437",196,0.655897844545255,2,2,2
"12438",196,0.655897844545255,2,2,2
"12439",196,0.655897844545255,3,2,2
"12440",196,0.655897844545255,2,2,2
"12441",196,0.655897844545255,1,2,1
"12442",196,0.655897844545255,2,2,2
"12443",196,0.441559789851141,2,2,1
"12444",196,0.441559789851141,2,2,2
"12445",196,0.441559789851141,1,2,2
"12446",196,0.441559789851141,2,2,2
"12447",196,0.441559789851141,1,2,2
"12448",196,0.655897844545255,2,2,2
"12449",196,0.441559789851141,1,1,2
"12450",196,0.441559789851141,1,2,2
"12451",196,0.655897844545255,2,2,2
"12452",196,0.441559789851141,3,2,2
"12453",196,0.441559789851141,2,2,2
"12454",196,0.441559789851141,2,2,2
"12455",196,0.441559789851141,2,2,2
"12456",196,0.655897844545255,1,2,2
"12457",196,0.441559789851141,1,2,2
"12458",196,0.441559789851141,2,2,2
"12459",196,0.441559789851141,2,2,2
"12460",196,0.441559789851141,2,2,2
"12461",196,0.441559789851141,2,2,2
"12462",196,0.655897844545255,2,2,2
"12463",196,0.655897844545255,2,2,2
"12464",196,0.441559789851141,1,1,1
"12465",196,0.441559789851141,3,2,2
"12466",196,0.441559789851141,1,2,1
"12467",196,0.441559789851141,2,2,2
"12468",196,0.441559789851141,2,2,2
"12469",196,0.441559789851141,1,2,2
"12470",196,0.441559789851141,2,1,2
"12471",196,0.441559789851141,1,2,2
"12472",196,0.441559789851141,3,2,2
"12473",196,0.441559789851141,2,1,2
"12474",196,0.655897844545255,1,1,1
"12475",196,0.441559789851141,2,2,2
"12476",196,0.655897844545255,3,2,2
"12477",196,0.441559789851141,3,2,2
"12478",196,0.441559789851141,3,2,1
"12479",196,0.655897844545255,2,2,2
"12480",196,0.441559789851141,2,2,2
"12481",196,0.441559789851141,2,2,2
"12482",196,0.655897844545255,2,2,2
"12483",196,0.441559789851141,2,2,2
"12484",196,0.655897844545255,2,1,2
"12485",196,0.655897844545255,2,2,2
"12486",196,0.655897844545255,2,1,2
"12487",196,0.655897844545255,2,1,2
"12488",196,0.441559789851141,2,2,2
"12489",196,0.655897844545255,2,2,1
"12490",196,0.441559789851141,2,1,2
"12491",196,0.655897844545255,2,1,2
"12492",196,0.655897844545255,2,2,2
"12493",196,0.655897844545255,-2,2,2
"12494",196,0.655897844545255,2,2,2
"12495",196,0.441559789851141,2,2,2
"12496",196,0.655897844545255,2,1,2
"12497",196,0.441559789851141,1,2,2
"12498",196,0.441559789851141,1,2,2
"12499",196,0.655897844545255,2,2,2
"12500",196,0.655897844545255,1,2,2
"12501",196,0.441559789851141,2,2,2
"12502",196,0.655897844545255,-2,2,2
"12503",196,0.441559789851141,-2,2,2
"12504",196,0.441559789851141,-2,2,2
"12505",196,0.441559789851141,2,2,2
"12506",196,0.655897844545255,1,2,2
"12507",196,0.655897844545255,2,2,2
"12508",196,0.441559789851141,1,2,2
"12509",196,0.655897844545255,1,2,2
"12510",196,0.441559789851141,-2,2,2
"12511",196,0.441559789851141,2,2,2
"12512",196,0.441559789851141,2,2,2
"12513",196,0.441559789851141,-2,2,2
"12514",196,0.441559789851141,3,2,2
"12515",196,0.655897844545255,-2,2,2
