"","V2","V258","V102","V49","V54","V51","V52","V50","V48","V47","V53"
"547",12,1,1,1,3,1,3,2,2,2,4
"548",12,1,4,1,1,1,1,1,-2,-2,1
"549",12,1,4,2,-2,3,4,2,2,3,4
"550",12,1,1,1,1,1,2,1,3,2,2
"551",12,1,1,1,4,4,4,4,2,3,-2
"552",12,1,1,1,-2,4,4,4,2,3,-2
"553",12,1,1,1,1,2,4,1,2,2,1
"554",12,1,1,1,2,2,3,2,1,1,3
"555",12,1,1,1,1,1,1,1,1,1,1
"556",12,1,1,-2,-2,-2,-2,-2,-2,-2,-2
"557",12,1,1,1,1,1,4,2,1,3,1
"558",12,1,1,1,1,1,4,1,3,1,1
"559",12,1,1,1,1,2,4,1,2,2,1
"560",12,1,1,2,-2,4,4,3,1,1,3
"561",12,1,1,3,3,3,3,3,3,3,3
"562",12,1,1,1,1,1,1,1,2,2,1
"563",12,1,1,1,1,1,1,1,1,1,1
"564",12,1,4,2,2,2,2,2,2,2,2
"565",12,1,1,3,3,3,3,3,3,3,3
"566",12,1,1,1,1,1,4,4,1,1,4
"567",12,1,1,1,1,1,4,1,3,2,4
"568",12,1,1,3,3,3,3,3,3,3,3
"569",12,1,1,1,4,4,4,4,2,2,4
"570",12,1,1,1,1,1,1,1,1,1,1
"571",12,1,1,1,1,1,1,1,2,2,1
"572",12,1,1,2,2,2,1,1,2,1,2
"573",12,1,3,1,2,2,2,2,2,2,1
"574",12,1,1,2,1,2,1,1,2,1,2
"575",12,1,1,2,2,2,1,1,1,3,1
"576",12,1,1,2,2,2,2,2,1,1,2
"577",12,1,1,3,3,3,3,3,3,3,3
"578",12,1,1,1,1,1,1,1,1,2,1
"579",12,1,1,1,1,1,1,2,1,1,2
"580",12,1,1,1,3,2,2,2,2,2,2
"581",12,1,1,1,3,3,3,3,1,2,3
"582",12,1,2,1,3,1,3,3,1,2,1
"583",12,1,1,1,1,1,1,1,1,2,1
"584",12,1,1,1,3,1,4,2,3,2,1
"585",12,1,1,1,1,1,4,2,1,1,4
"586",12,1,1,1,1,1,1,1,1,1,1
"587",12,1,1,1,2,2,3,3,1,3,3
"588",12,1,1,1,1,1,4,2,2,2,1
"589",12,1,1,1,1,4,4,2,1,3,4
"590",12,1,1,1,1,1,1,1,1,1,1
"591",12,1,2,1,1,1,1,1,1,1,1
"592",12,1,1,2,2,3,1,2,1,1,1
"593",12,1,1,1,2,1,1,1,1,1,2
"594",12,1,2,2,2,2,2,2,1,2,2
"595",12,1,1,1,1,3,3,1,1,1,4
"596",12,1,1,1,1,1,1,1,1,1,1
"597",12,1,1,1,1,1,1,1,2,3,1
"598",12,1,1,1,1,2,2,1,1,1,1
"599",12,1,1,1,1,1,1,1,2,2,1
"600",12,1,1,1,1,1,1,1,1,1,1
"601",12,1,1,1,1,1,1,1,3,2,1
"602",12,1,1,1,1,1,1,1,1,1,1
"603",12,1,1,1,2,2,2,2,1,1,2
"604",12,1,1,1,1,1,1,1,1,1,1
"605",12,1,1,2,2,2,2,2,2,2,2
"606",12,1,1,1,1,1,1,1,2,2,1
"607",12,1,1,1,3,3,3,3,2,2,3
"608",12,1,2,1,1,1,1,1,1,1,1
"609",12,1,1,1,1,1,1,1,2,2,1
"610",12,1,1,1,1,1,1,1,2,2,1
"611",12,1,1,2,1,2,3,2,2,2,1
"612",12,1,2,1,3,3,3,3,3,2,3
"613",12,1,1,1,1,1,1,1,1,1,1
"614",12,1,1,2,2,4,4,2,3,3,4
"615",12,1,1,1,2,2,2,1,1,1,2
"616",12,1,1,1,2,2,2,2,3,3,2
"617",12,1,2,1,1,1,1,1,3,2,1
"618",12,1,1,1,2,2,2,2,2,2,2
"619",12,1,2,1,1,2,2,2,1,1,2
"620",12,1,1,2,1,3,3,2,2,2,4
"621",12,1,1,1,2,2,2,2,1,1,2
"622",12,1,1,1,1,1,1,1,1,1,1
"623",12,1,1,1,2,2,2,2,2,2,2
"624",12,1,1,1,1,1,1,1,2,2,1
"625",12,1,1,1,2,2,1,2,2,2,1
"626",12,1,1,1,1,1,1,1,1,1,1
"627",12,1,1,2,2,2,2,2,2,2,2
"628",12,1,1,1,1,1,1,1,2,2,1
"629",12,1,1,1,1,1,1,1,1,2,1
"630",12,1,1,1,1,1,1,1,1,1,1
"631",12,1,2,1,1,1,1,1,1,2,1
"632",12,1,1,1,1,1,1,1,-2,1,1
"633",12,1,1,1,1,1,1,1,1,2,1
"634",12,1,1,1,2,2,2,2,2,2,2
"635",12,1,1,2,1,2,4,1,2,2,1
"636",12,1,1,1,2,2,2,2,1,1,2
"637",12,1,2,2,2,2,2,2,2,1,2
"638",12,1,2,1,1,1,1,1,1,2,1
"639",12,1,1,1,2,2,2,2,2,2,2
"640",12,1,1,2,4,3,3,2,2,1,4
"641",12,1,1,2,3,3,3,2,1,2,3
"642",12,1,1,1,-2,2,3,2,-2,2,2
"643",12,1,1,1,3,4,3,2,1,3,4
"644",12,1,1,2,3,3,3,2,1,2,3
"645",12,1,1,1,3,1,2,2,1,2,1
"646",12,1,1,1,1,1,1,1,-2,1,1
"647",12,1,1,1,4,4,4,4,1,2,4
"648",12,1,1,2,3,3,3,2,1,2,3
"649",12,1,1,1,1,1,1,1,3,1,1
"650",12,1,1,1,2,1,1,2,2,2,2
"651",12,1,1,-2,2,1,1,1,-2,-2,2
"652",12,1,1,-2,2,1,1,1,-2,-2,2
"653",12,1,1,1,2,1,1,1,2,2,2
"654",12,1,1,-2,2,1,1,1,-2,-2,2
"655",12,1,1,-2,2,1,1,1,-2,-2,2
"656",12,1,1,-2,2,1,1,1,-2,-2,2
"657",12,1,1,-2,2,1,1,1,-2,-2,2
"658",12,1,1,1,1,1,1,1,-2,-2,1
"659",12,1,1,-2,2,1,1,1,-2,-2,2
"660",12,1,1,-2,2,1,1,1,-2,-2,2
"661",12,1,1,1,2,3,4,3,2,3,2
"662",12,1,2,1,3,1,3,2,2,1,1
"663",12,1,1,1,2,1,3,1,3,1,1
"664",12,1,1,1,1,1,1,2,2,2,1
"665",12,1,1,1,1,1,1,1,3,3,1
"666",12,1,1,1,2,3,4,2,3,3,3
"667",12,1,1,1,1,1,1,1,1,1,1
"668",12,1,1,2,1,3,3,3,3,2,1
"669",12,1,1,-2,1,1,4,1,3,1,1
"670",12,1,1,1,1,1,1,1,1,1,1
"671",12,1,1,1,3,3,4,2,3,3,4
"672",12,1,1,1,1,1,1,1,3,2,1
"673",12,1,1,1,1,1,1,1,3,3,1
"674",12,1,1,1,1,1,3,1,1,1,1
"675",12,1,1,-2,1,1,1,1,1,1,1
"676",12,1,1,1,2,1,4,1,3,3,3
"677",12,1,1,-2,1,1,3,1,1,1,1
"678",12,1,1,1,1,3,1,1,1,3,1
"679",12,1,1,1,1,1,3,2,3,3,3
"680",12,1,1,-2,1,1,3,2,3,1,1
"681",12,1,2,2,2,4,4,3,1,3,2
"682",12,1,1,2,2,1,4,1,3,1,2
"683",12,1,1,2,-2,2,2,2,2,3,1
"684",12,1,1,-2,2,2,3,2,2,3,2
"685",12,1,1,2,2,2,3,2,2,2,2
"686",12,1,1,-2,2,2,3,2,2,3,2
"687",12,1,1,2,-2,3,3,1,1,3,3
"688",12,1,1,2,3,2,3,2,-2,3,2
"689",12,1,1,-2,3,2,2,2,-2,-2,2
"690",12,1,1,2,-2,3,3,2,1,2,3
"691",12,1,2,2,3,2,3,3,1,3,3
"692",12,1,1,2,-2,2,2,2,2,3,1
"693",12,1,1,2,2,1,2,1,3,2,2
"694",12,1,1,2,3,2,4,2,1,3,2
"695",12,1,1,2,3,2,3,2,3,3,2
"696",12,1,1,2,3,3,3,3,-2,-2,3
"697",12,1,1,2,3,3,3,3,-2,-2,3
"698",12,1,1,2,2,2,3,2,2,3,2
"699",12,1,1,-2,-2,1,4,-2,1,1,1
"700",12,1,1,2,2,2,3,2,1,3,2
"701",12,1,1,1,3,2,4,3,2,1,4
"702",12,1,1,1,2,1,4,4,2,3,3
"703",12,1,1,3,-2,4,4,3,1,1,4
"704",12,1,1,1,2,2,4,2,1,3,3
"705",12,1,1,2,2,1,3,2,3,2,-2
"706",12,1,1,1,2,1,3,3,1,3,3
"707",12,1,2,1,2,2,2,2,2,-2,2
"708",12,1,2,1,2,1,4,3,3,1,2
"709",12,1,1,2,2,1,3,1,2,2,2
"710",12,1,1,1,-2,2,3,1,3,3,3
"711",12,1,1,1,1,1,2,2,3,3,1
"712",12,1,1,1,4,4,4,4,1,3,4
"713",12,1,1,1,-2,-2,-2,-2,-2,-2,-2
"714",12,1,4,-2,-2,-2,-2,-2,-2,-2,-2
"715",12,1,2,2,2,2,4,3,2,2,2
"716",12,1,1,1,4,4,4,4,3,3,4
"717",12,1,1,1,1,1,3,1,3,1,1
"718",12,1,3,3,3,3,3,3,3,3,3
"719",12,1,4,-2,3,3,3,4,-2,-2,3
"720",12,1,3,2,2,2,2,2,2,2,2
"721",12,1,1,2,2,3,3,2,1,3,3
"722",12,1,1,1,2,-2,3,-2,1,-2,3
"723",12,1,1,1,-2,1,4,1,3,2,3
"724",12,1,-2,-2,2,3,3,-2,1,3,3
"725",12,1,1,-2,-2,2,4,2,3,1,2
"726",12,1,2,1,2,1,3,1,1,1,3
"727",12,1,1,2,-2,2,4,2,2,3,3
"728",12,1,1,2,2,3,3,2,1,3,3
"729",12,1,1,2,2,2,3,2,1,3,2
"730",12,1,-2,3,1,3,3,3,2,1,3
"731",12,1,1,1,4,4,4,4,1,3,4
"732",12,1,1,1,1,1,3,1,3,1,1
"733",12,1,1,3,3,2,1,4,-2,1,2
"734",12,1,1,1,4,1,2,1,3,2,3
"735",12,1,2,1,4,2,4,2,2,2,-2
"736",12,1,1,1,4,1,4,3,1,3,4
"737",12,1,2,1,-2,1,4,2,2,2,1
"738",12,1,1,1,3,3,4,3,1,1,3
"739",12,1,1,4,2,2,4,3,1,1,3
"740",12,1,1,1,-2,1,3,-2,1,2,3
"741",12,1,1,1,1,1,1,1,2,2,1
"742",12,1,4,2,2,2,2,2,2,2,2
"743",12,1,1,1,1,1,1,1,2,1,1
"744",12,1,1,1,1,1,1,1,1,1,1
"745",12,1,1,1,2,3,4,2,2,2,2
"746",12,1,1,1,1,3,1,3,2,2,1
"747",12,1,1,1,1,1,2,1,2,2,2
"748",12,1,4,1,1,1,1,1,3,3,1
"749",12,1,1,1,1,1,1,1,2,2,1
"750",12,1,1,1,1,1,1,1,2,2,1
"751",12,1,1,1,4,4,4,4,3,3,4
"752",12,1,1,1,1,1,1,1,1,1,1
"753",12,1,1,1,1,4,4,2,3,3,4
"754",12,1,1,1,1,4,4,1,1,1,4
"755",12,1,1,1,1,1,1,1,3,3,1
"756",12,1,1,1,1,1,1,1,1,1,1
"757",12,1,1,1,1,3,3,4,3,3,3
"758",12,1,1,1,1,3,4,1,1,3,4
"759",12,1,1,1,1,3,3,2,3,3,4
"760",12,1,1,1,1,1,4,1,1,1,1
"761",12,1,1,1,3,2,3,2,1,3,4
"762",12,1,1,1,2,2,4,1,2,2,2
"763",12,1,1,1,3,2,3,3,1,3,2
"764",12,1,1,1,1,1,1,1,2,3,1
"765",12,1,1,1,1,1,4,2,1,3,3
"766",12,1,1,1,2,2,1,1,2,1,2
"767",12,1,1,1,-2,-2,4,2,2,3,3
"768",12,1,2,1,2,2,3,-2,2,3,2
"769",12,1,1,1,2,1,4,2,1,3,2
"770",12,1,1,1,1,1,3,2,1,2,2
"771",12,1,1,1,-2,4,3,2,1,1,4
"772",12,1,1,2,2,1,3,2,2,1,2
"773",12,1,1,1,2,1,2,-2,2,3,-2
"774",12,1,1,1,-2,1,3,2,2,1,3
"775",12,1,1,1,2,1,4,2,2,1,4
"776",12,1,1,1,2,1,3,2,2,1,2
"777",12,1,2,1,1,1,1,1,3,1,1
"778",12,1,1,1,1,1,3,2,2,1,2
"779",12,1,1,1,1,1,2,1,-2,1,1
"780",12,1,1,1,1,1,4,1,-2,1,1
"781",12,1,1,1,2,4,3,3,1,3,3
"782",12,1,1,1,1,2,1,1,2,2,2
"783",12,1,1,1,2,1,-2,2,3,1,3
"784",12,1,1,1,1,1,1,1,3,1,1
"785",12,1,1,1,2,1,1,2,3,3,1
"786",12,1,1,1,1,2,1,2,3,2,1
"787",12,1,2,2,-2,1,3,-2,2,2,-2
"788",12,1,1,1,2,1,3,2,3,3,1
"789",12,1,1,1,1,3,3,2,1,3,3
"790",12,1,1,1,3,3,3,2,2,2,3
"791",12,1,1,1,2,3,3,2,1,1,2
"792",12,1,1,2,2,-2,3,2,2,2,-2
"793",12,1,1,1,1,1,3,2,2,2,1
"794",12,1,1,1,1,1,-2,1,-2,-2,-2
"795",12,1,1,2,2,2,3,2,1,2,3
"796",12,1,1,2,2,2,3,2,1,2,3
"797",12,1,1,1,3,1,4,2,1,1,4
"798",12,1,1,1,2,1,1,2,-2,1,1
"799",12,1,1,1,3,2,3,1,3,2,2
"800",12,1,1,1,-2,2,4,2,2,2,3
"801",12,1,1,2,1,2,2,2,1,1,1
"802",12,1,2,1,1,1,1,1,1,1,1
"803",12,1,1,1,1,1,1,1,2,2,1
"804",12,1,2,2,-2,4,4,3,1,1,4
"805",12,1,2,1,1,1,1,1,1,1,1
"806",12,1,1,1,1,1,1,1,2,2,1
"807",12,1,1,1,2,1,1,2,1,1,1
"808",12,1,1,1,2,1,1,2,1,1,1
"809",12,1,1,1,2,2,2,1,2,2,2
"810",12,1,1,1,1,1,1,1,1,1,1
"811",12,1,2,2,3,3,3,3,3,3,3
"812",12,1,1,3,2,2,1,4,3,3,1
"813",12,1,2,2,2,2,3,1,1,1,3
"814",12,1,1,2,4,2,3,3,3,2,4
"815",12,1,1,2,3,4,3,3,1,2,3
"816",12,1,2,2,3,2,3,1,2,2,2
"817",12,1,1,2,3,2,1,3,3,3,2
"818",12,1,2,1,1,2,3,2,1,1,4
"819",12,1,3,1,2,2,2,2,2,2,2
"820",12,1,1,1,3,2,3,2,2,2,2
"821",12,1,1,1,4,4,4,4,1,3,4
"822",12,1,1,1,4,1,4,-2,-2,1,1
"823",12,1,1,1,4,4,4,4,1,3,4
"824",12,1,1,1,3,1,4,2,3,3,1
"825",12,1,1,1,1,1,4,1,1,1,1
"826",12,1,1,1,4,4,4,4,1,1,4
"827",12,1,1,1,1,1,4,2,2,1,4
"828",12,1,1,1,1,1,4,4,1,3,4
"829",12,1,1,1,4,4,4,4,3,3,4
"830",12,1,1,1,1,1,1,1,3,1,1
"831",12,1,1,2,1,1,1,1,2,2,1
"832",12,1,1,1,4,4,4,4,1,1,4
"833",12,1,1,1,1,1,1,1,1,1,1
"834",12,1,1,1,1,1,4,2,2,2,2
"835",12,1,1,1,4,4,4,4,1,3,4
"836",12,1,1,1,1,1,1,2,1,1,1
"837",12,1,1,1,1,4,4,4,1,3,4
"838",12,1,1,1,1,1,1,1,1,1,1
"839",12,1,4,1,1,1,4,2,3,3,4
"840",12,1,1,1,1,4,4,2,1,3,4
"841",12,1,1,1,4,4,4,4,1,3,4
"842",12,1,1,3,3,3,1,3,2,2,1
"843",12,1,1,1,1,1,1,1,3,1,1
"844",12,1,1,1,3,1,4,2,3,3,1
"845",12,1,1,1,2,4,4,3,3,3,4
"846",12,1,1,1,4,4,4,4,3,3,4
"847",12,1,1,1,3,3,3,3,2,2,3
"848",12,1,1,1,1,1,4,1,-2,3,1
"849",12,1,1,1,4,1,4,3,3,3,4
"850",12,1,-2,-2,4,4,4,4,3,3,4
"851",12,1,1,1,1,1,1,1,2,2,1
"852",12,1,1,1,1,1,1,1,3,1,1
"853",12,1,1,1,-2,-2,-2,-2,2,2,-2
"854",12,1,1,1,1,1,1,1,1,1,1
"855",12,1,1,1,1,1,1,1,2,2,1
"856",12,1,1,1,1,2,2,2,1,1,1
"857",12,1,1,2,2,2,2,2,2,2,2
"858",12,1,1,1,1,1,1,2,1,1,1
"859",12,1,1,1,4,1,4,3,1,1,4
"860",12,1,1,2,2,2,2,2,1,2,2
"861",12,1,1,1,2,1,3,2,1,3,1
"862",12,1,1,1,3,1,1,2,1,3,1
"863",12,1,1,2,3,1,4,1,1,1,1
"864",12,1,1,1,2,1,1,2,2,2,2
"865",12,1,1,1,3,2,3,2,1,1,2
"866",12,1,1,1,4,2,2,4,1,3,4
"867",12,1,1,-2,1,1,1,1,3,1,1
"868",12,1,1,-2,2,1,1,3,-2,-2,1
"869",12,1,1,-2,3,2,4,2,1,1,2
"870",12,1,1,1,1,1,1,2,1,2,2
"871",12,1,1,1,3,3,4,3,2,2,4
"872",12,1,1,1,1,1,1,1,3,1,1
"873",12,1,1,2,2,1,3,2,2,1,1
"874",12,1,1,1,1,1,1,1,3,3,1
"875",12,1,2,2,2,1,3,2,2,2,1
"876",12,1,1,3,2,1,4,2,1,3,2
"877",12,1,1,2,1,1,2,1,3,1,1
"878",12,1,1,1,2,2,3,3,3,3,3
"879",12,1,1,2,2,2,4,4,1,3,2
"880",12,1,1,2,2,1,4,3,1,3,1
"881",12,1,2,1,1,1,2,1,3,1,1
"882",12,1,1,1,4,1,4,3,1,1,-2
"883",12,1,1,1,-2,1,3,2,-2,2,1
"884",12,1,1,1,1,1,4,2,-2,1,2
"885",12,1,1,-2,1,1,3,2,-2,-2,2
"886",12,1,1,1,3,4,4,2,1,1,4
"887",12,1,1,2,2,1,2,1,2,2,1
"888",12,1,1,3,1,1,3,1,2,1,3
"889",12,1,2,1,2,1,4,3,2,1,1
"890",12,1,1,3,1,1,1,1,3,1,1
"891",12,1,1,1,4,3,4,3,1,2,2
"892",12,1,2,1,-2,2,3,2,-2,2,2
"893",12,1,1,1,3,1,4,1,2,2,2
"894",12,1,1,1,3,3,4,2,3,3,3
"895",12,1,1,1,3,1,4,1,1,2,1
"896",12,1,1,1,3,2,4,2,1,1,3
"897",12,1,1,1,4,3,4,1,1,1,4
"898",12,1,1,1,1,1,4,1,1,3,1
"899",12,1,1,1,1,1,4,1,1,2,1
"900",12,1,1,1,3,1,1,1,1,1,1
"901",12,1,1,1,-2,-2,-2,1,1,1,-2
"902",12,1,1,2,2,2,2,2,1,1,2
"903",12,1,1,1,1,4,4,2,3,3,4
"904",12,1,1,2,-2,2,2,2,1,1,2
"905",12,1,1,2,1,2,2,2,1,1,1
"906",12,1,1,1,3,3,3,3,2,2,3
"907",12,1,1,-2,-2,-2,-2,-2,1,1,-2
"908",12,1,4,2,2,2,2,2,2,2,2
"909",12,1,1,2,2,2,2,2,1,1,2
"910",12,1,1,1,1,1,1,1,3,2,1
"911",12,1,1,1,2,1,2,1,1,1,2
"912",12,1,1,1,1,1,1,2,2,1,2
"913",12,1,4,2,2,2,2,2,2,1,2
"914",12,1,1,-2,2,-2,2,-2,1,2,2
"915",12,1,1,1,1,3,1,3,2,2,1
"916",12,1,4,1,1,1,1,1,-2,-2,1
"917",12,1,1,1,1,1,2,1,2,2,2
"918",12,1,1,1,1,1,1,1,2,1,1
"919",12,1,1,1,2,1,2,1,3,3,2
"920",12,1,1,1,1,1,1,1,1,1,1
"921",12,1,2,2,2,1,2,1,2,1,1
"922",12,1,1,1,1,3,4,2,2,3,3
"923",12,1,1,1,3,2,3,2,1,1,2
"924",12,1,1,1,2,1,2,2,2,3,1
"925",12,1,4,-2,-2,-2,-2,-2,-2,3,-2
"926",12,1,1,-2,-2,-2,-2,-2,-2,-2,-2
"927",12,1,1,2,1,2,4,1,1,3,3
"928",12,1,1,-2,-2,-2,-2,-2,-2,-2,-2
"929",12,1,1,1,1,1,3,3,-2,2,1
"930",12,1,1,-2,-2,-2,-2,-2,3,3,-2
"931",12,1,1,1,2,1,4,2,1,1,3
"932",12,1,1,2,4,3,4,2,3,1,-2
"933",12,1,1,1,3,3,3,2,1,1,4
"934",12,1,1,1,4,3,4,2,2,-2,4
"935",12,1,1,1,1,2,1,2,1,2,3
"936",12,1,1,1,1,2,3,2,-2,2,2
"937",12,1,1,1,-2,1,3,1,3,1,2
"938",12,1,1,1,4,2,3,3,1,2,3
"939",12,1,1,1,3,1,3,2,1,1,3
"940",12,1,1,2,3,1,1,1,2,1,1
"941",12,1,2,1,3,1,3,3,2,2,2
"942",12,1,2,2,2,2,2,2,1,2,2
"943",12,1,2,2,2,2,2,2,3,3,2
"944",12,1,4,2,4,4,3,3,1,2,2
"945",12,1,2,2,2,1,2,2,1,2,2
"946",12,1,2,1,3,1,2,2,2,2,2
"947",12,1,2,1,3,3,2,2,3,2,2
"948",12,1,1,1,3,2,4,3,2,2,3
"949",12,1,2,1,3,2,4,3,1,1,3
"950",12,1,2,1,2,2,3,2,2,2,2
"951",12,1,1,1,1,1,1,1,1,1,1
"952",12,1,1,2,2,2,2,3,2,2,2
"953",12,1,1,1,1,1,1,2,1,1,1
"954",12,1,1,2,-2,-2,3,3,2,2,3
"955",12,1,1,1,2,3,2,2,2,2,2
"956",12,1,1,2,2,3,2,2,1,1,2
"957",12,1,1,1,1,1,1,1,1,1,1
"958",12,1,1,1,1,1,1,1,1,1,1
"959",12,1,1,1,2,2,2,3,2,2,3
"960",12,1,2,2,3,2,2,2,3,2,3
"961",12,1,1,1,1,3,3,3,1,1,3
"962",12,1,1,1,1,3,4,2,1,1,2
"963",12,1,1,1,1,3,4,2,1,1,2
"964",12,1,1,1,1,1,2,2,3,2,-2
"965",12,1,1,1,1,1,2,2,3,2,-2
"966",12,1,1,1,1,1,2,1,3,2,2
"967",12,1,1,1,1,1,2,1,3,2,2
"968",12,1,1,1,1,1,2,1,1,1,1
"969",12,1,1,2,1,3,3,2,1,1,2
"970",12,1,1,4,4,-2,-2,4,3,2,4
"971",12,1,1,-2,-2,-2,-2,-2,2,2,-2
"972",12,1,2,1,1,2,2,2,2,1,1
"973",12,1,1,1,1,1,3,-2,3,2,1
"974",12,1,1,-2,1,-2,1,1,3,3,-2
"975",12,1,1,1,1,1,1,1,1,1,1
"976",12,1,1,2,1,1,1,1,3,1,2
"977",12,1,1,1,1,2,1,1,3,2,1
"978",12,1,1,1,1,2,2,1,1,1,1
"979",12,1,1,1,1,2,1,3,1,1,1
"980",12,1,3,-2,1,1,1,2,1,1,1
"981",12,1,1,1,2,2,4,3,3,3,3
"982",12,1,1,1,3,1,3,3,2,2,2
"983",12,1,1,2,4,2,3,3,2,3,2
"984",12,1,1,1,4,3,4,2,2,3,3
"985",12,1,1,2,3,3,4,3,3,3,3
"986",12,1,1,2,4,3,3,2,3,3,4
"987",12,1,1,2,2,3,4,2,2,2,3
"988",12,1,1,2,4,3,3,3,2,3,4
"989",12,1,1,2,2,3,3,1,3,2,4
"990",12,1,1,2,2,2,3,1,1,2,2
"991",12,1,1,1,3,3,3,3,3,3,3
"992",12,1,1,1,1,1,1,1,1,3,1
"993",12,1,1,1,1,1,1,1,2,2,1
"994",12,1,2,1,2,2,3,3,1,2,2
"995",12,1,2,2,3,1,3,2,1,1,3
"996",12,1,1,1,2,2,2,2,1,1,2
"997",12,1,1,1,4,4,4,4,1,1,4
"998",12,1,1,1,4,4,4,3,3,3,4
"999",12,1,1,1,1,1,1,2,1,1,1
"1000",12,1,1,1,3,3,3,3,2,2,3
"1001",12,1,1,1,2,1,2,2,1,1,1
"1002",12,1,1,1,2,2,2,2,3,3,2
"1003",12,1,1,2,2,2,2,2,1,2,2
"1004",12,1,1,1,1,1,3,1,2,2,1
"1005",12,1,1,2,4,4,4,2,1,1,4
"1006",12,1,1,2,2,2,2,2,3,3,2
"1007",12,1,1,1,2,2,2,2,2,2,3
"1008",12,1,2,2,2,2,2,2,2,2,2
"1009",12,1,1,1,2,1,2,2,1,1,1
"1010",12,1,1,1,1,1,1,1,1,1,1
"1011",12,1,1,2,3,3,3,3,1,2,3
"1012",12,1,2,1,3,3,3,1,2,2,3
"1013",12,1,1,1,2,2,2,1,2,2,2
"1014",12,1,1,2,1,1,3,2,1,1,2
"1015",12,1,2,3,3,3,3,3,2,2,3
"1016",12,1,2,2,2,2,3,2,2,2,2
"1017",12,1,1,2,1,1,3,3,-2,-2,1
"1018",12,1,1,1,1,1,1,1,1,1,1
"1019",12,1,1,2,2,2,2,1,1,1,2
"1020",12,1,1,1,3,3,3,3,2,2,3
"1021",12,1,1,3,3,3,3,3,3,3,3
"1022",12,1,-2,1,1,1,1,1,2,2,1
"1023",12,1,1,1,2,2,2,2,2,2,2
"1024",12,1,1,1,1,1,1,1,1,1,1
"1025",12,1,1,1,1,1,1,1,1,1,1
"1026",12,1,1,1,1,1,1,1,1,1,1
"1027",12,1,1,1,1,1,1,1,2,2,1
"1028",12,1,1,1,1,1,1,1,1,1,1
"1029",12,1,1,3,3,3,3,3,3,3,3
"1030",12,1,1,1,1,1,1,1,2,2,1
"1031",12,1,1,2,2,1,2,2,3,2,1
"1032",12,1,1,2,2,2,2,2,3,2,2
"1033",12,1,1,1,2,3,2,2,1,2,3
"1034",12,1,1,1,1,1,1,2,1,1,1
"1035",12,1,1,3,3,3,4,3,3,3,3
"1036",12,1,1,2,1,2,2,2,1,1,1
"1037",12,1,1,1,1,1,1,1,1,1,1
"1038",12,1,1,1,1,1,1,1,1,2,1
"1039",12,1,1,1,1,1,2,2,1,3,2
"1040",12,1,1,3,3,3,3,3,3,3,3
"1041",12,1,1,1,3,4,3,2,1,3,4
"1042",12,1,1,1,3,4,3,2,1,3,4
"1043",12,1,1,1,3,4,3,2,1,3,4
"1044",12,1,1,1,3,3,3,3,1,3,3
"1045",12,1,1,2,3,3,3,3,1,2,3
"1046",12,1,1,1,1,1,1,1,3,1,1
"1047",12,1,1,2,3,3,3,2,1,2,3
"1048",12,1,1,1,-2,-2,-2,-2,-2,-2,-2
"1049",12,1,1,1,2,1,1,2,2,2,2
"1050",12,1,1,1,-2,-2,-2,-2,-2,-2,-2
"1051",12,1,1,1,1,1,3,1,3,3,2
"1052",12,1,1,1,2,1,4,3,1,2,3
"1053",12,1,1,2,3,3,3,1,2,3,3
"1054",12,1,2,1,1,1,3,2,2,2,3
"1055",12,1,1,1,2,1,3,1,2,1,1
"1056",12,1,2,1,1,1,3,1,2,1,2
"1057",12,1,1,1,1,1,3,2,3,-2,1
"1058",12,1,1,1,2,1,3,3,2,3,3
"1059",12,1,1,1,2,3,3,1,1,3,2
"1060",12,1,1,1,2,1,3,2,3,3,3
"1061",12,1,2,1,2,1,3,1,1,1,3
"1062",12,1,1,1,1,3,4,2,1,2,4
"1063",12,1,1,1,1,1,1,3,1,1,1
"1064",12,1,1,1,3,3,4,3,1,3,3
"1065",12,1,1,2,2,2,3,2,1,-2,3
"1066",12,1,1,1,1,1,3,2,1,2,3
"1067",12,1,1,2,1,1,4,1,1,1,4
"1068",12,1,1,1,-2,1,-2,1,1,1,1
"1069",12,1,1,1,1,1,2,2,1,1,3
"1070",12,1,1,1,2,1,4,1,3,1,3
"1071",12,1,1,1,3,2,3,2,2,1,3
"1072",12,1,-2,1,4,1,3,1,3,2,3
"1073",12,1,1,1,1,-2,-2,3,2,2,2
"1074",12,1,1,1,-2,1,3,2,-2,-2,4
"1075",12,1,1,1,1,1,1,2,1,-2,2
"1076",12,1,1,1,1,1,1,1,3,1,1
"1077",12,1,-2,3,2,3,2,2,3,2,4
"1078",12,1,1,1,2,1,4,1,1,1,3
"1079",12,1,-2,1,1,1,3,4,1,2,1
"1080",12,1,1,1,4,3,4,2,3,3,3
"1081",12,1,1,2,3,3,4,2,2,3,2
"1082",12,1,1,1,2,1,4,4,1,1,3
"1083",12,1,1,1,2,3,3,1,1,3,3
"1084",12,1,1,1,1,1,3,1,1,1,1
"1085",12,1,1,1,4,4,4,3,1,1,4
"1086",12,1,1,1,1,4,4,1,1,-2,3
"1087",12,1,1,1,1,1,3,1,2,2,2
"1088",12,1,1,1,1,1,3,1,3,2,1
"1089",12,1,1,1,1,1,3,1,3,2,1
"1090",12,1,1,1,1,1,1,1,1,2,1
