"","V2","V258","V231","V232","V233","V239"
"833",12,1,-3,-3,-3,5
"834",12,1,-3,-3,-3,5
"835",12,1,-3,-3,-3,5
"836",12,1,1,1,1,5
"837",12,1,-3,-3,-3,5
"838",12,1,10,5,5,1
"839",12,1,-3,-3,-3,4
"840",12,1,5,5,5,5
"841",12,1,-3,-3,-3,5
"842",12,1,-3,-3,-3,5
"843",12,1,-3,-3,-3,5
"844",12,1,-3,-3,-3,1
"845",12,1,10,1,5,5
"846",12,1,10,10,1,1
"847",12,1,1,1,1,7
"848",12,1,-3,-3,-3,8
"849",12,1,5,5,5,10
"850",12,1,2,1,1,1
"851",12,1,-3,-3,-3,4
"852",12,1,-3,-3,-3,5
"853",12,1,1,1,1,5
"854",12,1,-3,-3,-3,5
"855",12,1,-3,-3,-3,6
"856",12,1,9,5,5,1
"857",12,1,10,5,5,5
"858",12,1,-3,-3,-3,4
"859",12,1,1,5,5,4
"860",12,1,10,5,5,3
"861",12,1,-3,-3,-3,3
"862",12,1,8,7,8,7
"863",12,1,5,1,5,7
"864",12,1,6,7,6,6
"865",12,1,1,2,4,3
"866",12,1,6,5,7,5
"867",12,1,7,7,4,7
"868",12,1,2,2,3,3
"869",12,1,-3,-3,-3,4
"870",12,1,6,6,6,6
"871",12,1,-3,-3,-3,8
"872",12,1,1,1,1,5
"873",12,1,-3,-3,-3,6
"874",12,1,7,3,1,6
"875",12,1,6,4,4,6
"876",12,1,-3,-3,-3,5
"877",12,1,3,3,3,5
"878",12,1,10,2,5,7
"879",12,1,1,1,1,4
"880",12,1,7,5,5,6
"881",12,1,3,3,2,4
"882",12,1,-3,-3,-3,7
"883",12,1,3,3,4,5
"884",12,1,5,5,2,5
"885",12,1,-3,-3,-3,6
"886",12,1,-3,-3,-3,7
"887",12,1,-3,-3,-3,5
"888",12,1,2,2,2,6
"889",12,1,-3,-3,-3,5
"890",12,1,5,6,7,3
"891",12,1,-3,-3,-3,7
"892",12,1,-3,-3,-3,5
"893",12,1,-3,-3,-3,4
"894",12,1,-3,-3,-3,7
"895",12,1,1,1,3,6
"896",12,1,-3,-3,-3,5
"897",12,1,-3,-3,-3,6
"898",12,1,1,1,1,3
"899",12,1,1,1,8,6
"900",12,1,-3,-3,-3,5
"901",12,1,-3,-3,-3,3
"902",12,1,5,5,5,3
"903",12,1,-3,-3,-3,2
"904",12,1,1,1,1,4
"905",12,1,-3,-3,-3,1
"906",12,1,10,10,1,6
"907",12,1,-3,-3,-3,5
"908",12,1,10,8,5,4
"909",12,1,-3,-3,-3,7
"910",12,1,-3,-3,-3,4
"911",12,1,-3,-3,-3,4
"912",12,1,-3,-3,-3,6
"913",12,1,-3,-3,-3,3
"914",12,1,10,1,1,3
"915",12,1,-3,-3,-3,4
"916",12,1,4,7,5,3
"917",12,1,-3,-3,-3,3
"918",12,1,7,8,7,4
"919",12,1,10,10,5,4
"920",12,1,1,1,1,4
"921",12,1,-2,-2,10,8
"922",12,1,-2,-2,-2,1
"923",12,1,-2,-2,-2,3
"924",12,1,5,5,5,5
"925",12,1,-3,-3,-3,10
"926",12,1,6,6,5,4
"927",12,1,-3,-3,-3,5
"928",12,1,10,1,5,8
"929",12,1,7,8,8,5
"930",12,1,-3,-3,-3,9
"931",12,1,-2,-2,-2,5
"932",12,1,-3,-3,-3,6
"933",12,1,-3,-3,-3,4
"934",12,1,-3,-3,-3,6
"935",12,1,9,9,6,7
"936",12,1,1,1,5,7
"937",12,1,-3,-3,-3,7
"938",12,1,-3,-3,-3,6
"939",12,1,9,1,10,9
"940",12,1,9,3,4,6
"941",12,1,-3,-3,-3,6
"942",12,1,-3,-3,-3,4
"943",12,1,-3,-3,-3,4
"944",12,1,5,7,7,4
"945",12,1,7,8,10,5
"946",12,1,8,9,5,6
"947",12,1,5,6,7,8
"948",12,1,6,6,7,5
"949",12,1,7,8,7,8
"950",12,1,-3,-3,-3,4
"951",12,1,-3,-3,-3,5
"952",12,1,-3,-3,-3,6
"953",12,1,-3,-3,-3,5
"954",12,1,6,5,5,4
"955",12,1,8,2,3,5
"956",12,1,7,6,6,4
"957",12,1,-3,-3,-3,3
"958",12,1,7,8,4,3
"959",12,1,-3,-3,-3,5
"960",12,1,3,2,6,5
"961",12,1,-3,-3,-3,5
"962",12,1,-3,-3,-3,3
"963",12,1,-3,-3,-3,3
"964",12,1,-3,-3,-3,7
"965",12,1,-3,-3,-3,5
"966",12,1,10,10,10,9
"967",12,1,9,2,10,9
"968",12,1,-3,-3,-3,7
"969",12,1,-3,-3,-3,6
"970",12,1,4,4,4,4
"971",12,1,-3,-3,-3,8
"972",12,1,-3,-3,-3,2
"973",12,1,-3,-3,-3,9
"974",12,1,-3,-3,-3,7
"975",12,1,1,1,4,5
"976",12,1,2,5,8,7
"977",12,1,10,10,10,8
"978",12,1,8,9,10,9
"979",12,1,-3,-3,-3,7
"980",12,1,1,1,6,3
"981",12,1,-3,-3,-3,9
"982",12,1,-3,-3,-3,7
"983",12,1,8,6,5,8
"984",12,1,-3,-3,-3,6
"985",12,1,8,8,9,8
"986",12,1,6,7,4,4
"987",12,1,-3,-3,-3,8
"988",12,1,7,6,5,8
"989",12,1,-3,-3,-3,4
"990",12,1,4,6,4,5
"991",12,1,-3,-3,-3,4
"992",12,1,-3,-3,-3,4
"993",12,1,-3,-3,-3,1
"994",12,1,1,5,5,5
"995",12,1,5,5,5,3
"996",12,1,5,5,1,1
"997",12,1,-3,-3,-3,4
"998",12,1,-3,-3,-3,5
"999",12,1,1,1,1,7
"1000",12,1,-3,-3,-3,5
"1001",12,1,-3,-3,-3,3
"1002",12,1,-3,-3,-3,4
"1003",12,1,10,10,4,5
"1004",12,1,5,5,5,4
"1005",12,1,-3,-3,-3,3
"1006",12,1,5,5,5,4
"1007",12,1,7,4,5,5
"1008",12,1,9,9,2,3
"1009",12,1,-3,-3,-3,5
"1010",12,1,-3,-3,-3,4
"1011",12,1,-3,-3,-3,6
"1012",12,1,-3,-3,-3,4
"1013",12,1,-3,-3,-3,3
"1014",12,1,-3,-3,-3,4
"1015",12,1,-3,-3,-3,3
"1016",12,1,8,3,5,4
"1017",12,1,-2,-2,-2,3
"1018",12,1,10,10,1,4
"1019",12,1,-3,-3,-3,4
"1020",12,1,1,1,1,10
"1021",12,1,-3,-3,-3,4
"1022",12,1,-3,-3,-3,3
"1023",12,1,-3,-3,-3,3
"1024",12,1,10,1,1,5
"1025",12,1,5,5,7,4
"1026",12,1,10,5,1,4
"1027",12,1,-3,-3,-3,3
"1028",12,1,10,10,5,3
"1029",12,1,-3,-3,-3,5
"1030",12,1,6,8,8,5
"1031",12,1,-3,-3,-3,6
"1032",12,1,-3,-3,-3,4
"1033",12,1,-3,-3,-3,5
"1034",12,1,10,10,1,5
"1035",12,1,10,10,5,7
"1036",12,1,10,10,5,5
"1037",12,1,-3,-3,-3,8
"1038",12,1,8,8,4,5
"1039",12,1,5,5,5,5
"1040",12,1,-3,-3,-3,4
"1041",12,1,-3,-3,-3,2
"1042",12,1,-3,-3,-3,2
"1043",12,1,-3,-3,-3,1
"1044",12,1,1,1,5,5
"1045",12,1,5,1,1,5
"1046",12,1,5,5,-2,5
"1047",12,1,-3,-3,-3,3
"1048",12,1,-2,-2,-2,2
"1049",12,1,1,1,-2,3
"1050",12,1,1,-2,-2,2
"1051",12,1,-3,-3,-3,1
"1052",12,1,-3,-3,-3,5
"1053",12,1,-3,-3,-3,6
"1054",12,1,-3,-3,-3,9
"1055",12,1,4,5,10,5
"1056",12,1,1,1,10,4
"1057",12,1,7,5,5,8
"1058",12,1,5,5,3,5
"1059",12,1,1,1,1,7
"1060",12,1,5,5,5,5
"1061",12,1,-3,-3,-3,3
"1062",12,1,10,6,5,2
"1063",12,1,-3,-3,-3,2
"1064",12,1,10,5,1,3
"1065",12,1,6,6,6,6
"1066",12,1,-3,-3,-3,3
"1067",12,1,1,8,10,7
"1068",12,1,5,1,2,5
"1069",12,1,5,5,5,5
"1070",12,1,4,1,1,4
"1071",12,1,-3,-3,-3,6
"1072",12,1,-3,-3,-3,3
"1073",12,1,4,4,4,5
"1074",12,1,-3,-3,-3,4
"1075",12,1,-3,-3,-3,3
"1076",12,1,2,2,2,2
"1077",12,1,-3,-3,-3,2
"1078",12,1,-3,-3,-3,5
"1079",12,1,2,2,2,5
"1080",12,1,-3,-3,-3,3
"1081",12,1,-3,-3,-3,2
"1082",12,1,-3,-3,-3,2
"1083",12,1,-3,-3,-3,6
"1084",12,1,-3,-3,-3,4
"1085",12,1,-3,-3,-3,3
"1086",12,1,-3,-3,-3,4
"1087",12,1,1,1,1,6
"1088",12,1,-3,-3,-3,5
"1089",12,1,10,1,-2,5
"1090",12,1,6,6,8,6
"1091",12,1,10,1,5,5
"1092",12,1,-2,8,8,3
"1093",12,1,10,6,1,1
"1094",12,1,10,1,10,8
"1095",12,1,10,1,1,5
"1096",12,1,-3,-3,-3,4
"1097",12,1,10,1,5,6
"1098",12,1,9,5,3,5
"1099",12,1,5,5,5,5
"1100",12,1,10,-2,-2,8
"1101",12,1,-3,-3,-3,4
"1102",12,1,3,5,5,5
"1103",12,1,-3,-3,-3,5
"1104",12,1,-3,-3,-3,2
"1105",12,1,2,2,2,4
"1106",12,1,9,1,3,4
"1107",12,1,-3,-3,-3,4
"1108",12,1,1,10,10,3
"1109",12,1,-3,-3,-3,7
"1110",12,1,5,5,8,4
"1111",12,1,-3,-3,-3,2
"1112",12,1,-3,-3,-3,2
"1113",12,1,1,1,10,5
"1114",12,1,5,5,-2,5
"1115",12,1,9,2,3,4
"1116",12,1,5,5,-2,5
"1117",12,1,-3,-3,-3,5
"1118",12,1,-3,-3,-3,4
"1119",12,1,-2,-2,-2,2
"1120",12,1,1,1,-2,3
"1121",12,1,-3,-3,-3,5
"1122",12,1,-2,1,1,1
"1123",12,1,-3,-3,-3,2
"1124",12,1,1,1,5,6
"1125",12,1,5,5,5,5
"1126",12,1,10,10,5,5
"1127",12,1,5,5,-2,5
"1128",12,1,1,-2,-2,2
"1129",12,1,10,10,10,10
"1130",12,1,1,1,-2,3
"1131",12,1,-3,-3,-3,6
"1132",12,1,-3,-3,-3,5
"1133",12,1,-3,-3,-3,8
"1134",12,1,8,7,6,7
"1135",12,1,7,6,4,7
"1136",12,1,4,6,3,4
"1137",12,1,2,2,2,3
"1138",12,1,4,5,2,5
"1139",12,1,-3,-3,-3,6
"1140",12,1,-3,-3,-3,4
"1141",12,1,-3,-3,-3,6
"1142",12,1,-3,-3,-3,3
"1143",12,1,-3,-3,-3,4
"1144",12,1,-3,-3,-3,5
"1145",12,1,6,6,8,7
"1146",12,1,5,5,5,2
"1147",12,1,4,4,5,5
"1148",12,1,-3,-3,-3,2
"1149",12,1,4,3,5,6
"1150",12,1,-3,-3,-3,6
"1151",12,1,-3,-3,-3,1
"1152",12,1,5,5,5,5
"1153",12,1,-3,-3,-3,1
"1154",12,1,-3,-3,-3,2
"1155",12,1,-3,-3,-3,7
"1156",12,1,5,5,-2,5
"1157",12,1,1,10,1,3
"1158",12,1,-3,-3,-3,2
"1159",12,1,10,10,1,5
"1160",12,1,-3,-3,-3,5
"1161",12,1,-3,-3,-3,1
"1162",12,1,-3,-3,-3,9
"1163",12,1,10,1,1,5
"1164",12,1,1,1,1,5
"1165",12,1,10,1,5,3
"1166",12,1,10,10,10,2
"1167",12,1,-3,-3,-3,7
"1168",12,1,-3,-3,-3,3
"1169",12,1,10,1,2,5
"1170",12,1,10,10,10,8
"1171",12,1,-3,-3,-3,2
"1172",12,1,-3,-3,-3,5
"1173",12,1,9,9,9,3
"1174",12,1,-3,-3,-3,3
"1175",12,1,9,9,8,5
"1176",12,1,3,3,4,2
"1177",12,1,4,4,4,2
"1178",12,1,3,3,3,2
"1179",12,1,-3,-3,-3,2
"1180",12,1,-3,-3,-3,2
"1181",12,1,-3,-3,-3,8
"1182",12,1,5,4,5,5
"1183",12,1,-3,-3,-3,8
"1184",12,1,1,1,7,8
"1185",12,1,7,6,7,7
"1186",12,1,3,4,5,6
"1187",12,1,-3,-3,-3,7
"1188",12,1,-3,-3,-3,9
"1189",12,1,-3,-3,-3,8
"1190",12,1,4,6,5,6
"1191",12,1,-3,-3,-3,8
"1192",12,1,-3,-3,-3,7
"1193",12,1,-3,-3,-3,7
"1194",12,1,2,2,2,3
"1195",12,1,4,4,3,6
"1196",12,1,3,4,3,4
"1197",12,1,-3,-3,-3,7
"1198",12,1,-3,-3,-3,6
"1199",12,1,-3,-3,-3,9
"1200",12,1,4,4,5,8
"1201",32,0.469330188679245,2,8,8,7
"1202",32,0.37659375,-1,-1,-1,-2
"1203",32,0.469330188679245,8,5,5,8
"1204",32,0.315866666666667,1,1,5,6
"1205",32,0.469330188679245,5,3,7,8
"1206",32,0.486510638297872,4,4,4,5
"1207",32,0.469330188679245,5,4,6,7
"1208",32,0.486510638297872,8,1,2,4
"1209",32,0.469330188679245,2,8,10,7
"1210",32,0.469330188679245,8,2,6,6
"1211",32,0.37659375,1,9,10,9
"1212",32,0.37659375,7,2,4,8
"1213",32,0.37659375,9,2,3,7
"1214",32,0.37659375,9,2,4,6
"1215",32,0.37659375,6,2,9,7
"1216",32,0.37659375,5,1,10,7
"1217",32,0.37659375,3,4,8,7
"1218",32,0.469330188679245,8,2,3,5
"1219",32,0.469330188679245,3,3,9,5
"1220",32,0.37659375,5,8,10,8
"1221",32,0.469330188679245,10,8,7,6
"1222",32,0.486510638297872,1,1,1,5
"1223",32,0.486510638297872,7,5,5,6
"1224",32,0.469330188679245,7,-2,-2,5
"1225",32,0.469330188679245,1,10,10,6
"1226",32,0.469330188679245,-1,-1,-1,5
"1227",32,0.469330188679245,2,1,1,4
"1228",32,0.469330188679245,1,1,2,6
"1229",32,0.315866666666667,1,1,1,5
"1230",32,0.315866666666667,3,4,5,5
"1231",32,0.37659375,-2,-2,-2,7
"1232",32,0.315866666666667,1,1,4,1
"1233",32,0.469330188679245,1,8,8,8
"1234",32,0.486510638297872,5,1,10,4
"1235",32,0.469330188679245,5,5,4,7
"1236",32,0.469330188679245,6,6,5,5
"1237",32,0.469330188679245,-2,-2,-2,5
"1238",32,0.469330188679245,2,2,2,5
"1239",32,0.486510638297872,5,5,6,4
"1240",32,0.469330188679245,5,3,5,5
"1241",32,0.315866666666667,6,4,6,4
"1242",32,0.469330188679245,5,7,5,3
"1243",32,0.469330188679245,4,6,5,6
"1244",32,0.469330188679245,5,5,3,5
"1245",32,0.486510638297872,5,6,4,5
"1246",32,0.486510638297872,6,7,7,5
"1247",32,0.469330188679245,7,7,5,6
"1248",32,0.469330188679245,3,2,4,6
"1249",32,0.469330188679245,2,1,2,4
"1250",32,0.486510638297872,2,2,1,5
"1251",32,0.486510638297872,7,3,7,5
"1252",32,0.469330188679245,10,7,9,6
"1253",32,0.486510638297872,-2,-2,-2,5
"1254",32,0.486510638297872,-2,-2,-2,5
"1255",32,0.469330188679245,3,4,10,5
"1256",32,0.469330188679245,3,5,6,6
"1257",32,0.469330188679245,8,8,8,-2
"1258",32,0.37659375,8,4,5,6
"1259",32,0.37659375,6,8,7,7
"1260",32,0.469330188679245,7,4,7,7
"1261",32,0.486510638297872,10,1,10,5
"1262",32,0.315866666666667,1,1,9,5
"1263",32,0.315866666666667,1,1,7,5
"1264",32,0.315866666666667,10,5,7,4
"1265",32,0.469330188679245,10,5,5,5
"1266",32,0.315866666666667,1,1,5,7
"1267",32,0.37659375,6,5,8,9
"1268",32,0.469330188679245,5,5,10,8
"1269",32,0.469330188679245,5,3,7,8
"1270",32,0.469330188679245,6,5,7,8
"1271",32,0.37659375,5,5,10,9
"1272",32,0.37659375,-1,-1,-1,10
"1273",32,0.469330188679245,8,2,4,7
"1274",32,0.315866666666667,-1,-1,-1,5
"1275",32,0.486510638297872,-1,-1,-1,6
"1276",32,0.486510638297872,6,7,8,3
"1277",32,0.469330188679245,9,9,7,7
"1278",32,0.469330188679245,7,6,4,5
"1279",32,0.37659375,9,9,7,6
"1280",32,0.469330188679245,10,9,10,4
"1281",32,0.469330188679245,7,1,10,4
"1282",32,0.486510638297872,6,6,10,8
"1283",32,0.469330188679245,5,6,6,6
"1284",32,0.469330188679245,1,10,1,5
"1285",32,0.469330188679245,6,10,10,1
"1286",32,0.37659375,5,4,9,7
"1287",32,0.469330188679245,4,9,9,5
"1288",32,0.469330188679245,4,6,7,-2
"1289",32,0.37659375,5,9,8,5
"1290",32,0.469330188679245,8,3,4,6
"1291",32,0.469330188679245,8,8,5,5
"1292",32,0.469330188679245,7,4,4,6
"1293",32,0.469330188679245,8,8,8,6
"1294",32,0.469330188679245,9,3,4,4
"1295",32,0.486510638297872,1,1,10,5
"1296",32,0.486510638297872,3,3,7,4
"1297",32,0.469330188679245,4,3,10,-2
"1298",32,0.469330188679245,3,6,4,-2
"1299",32,0.469330188679245,-1,-1,-2,-1
"1300",32,0.469330188679245,-1,-1,-1,6
"1301",32,0.469330188679245,10,7,5,5
"1302",32,0.37659375,-1,-1,-1,7
"1303",32,0.469330188679245,3,3,4,6
"1304",32,0.37659375,10,10,9,6
"1305",32,0.315866666666667,1,1,5,6
"1306",32,0.486510638297872,1,1,5,5
"1307",32,0.37659375,9,4,8,7
"1308",32,0.469330188679245,-2,-2,-2,4
"1309",32,0.469330188679245,8,2,2,6
"1310",32,0.469330188679245,1,1,9,7
"1311",32,0.315866666666667,8,5,5,4
"1312",32,0.315866666666667,2,2,5,5
"1313",32,0.469330188679245,5,5,10,5
"1314",32,0.469330188679245,4,1,5,5
"1315",32,0.486510638297872,5,5,10,5
"1316",32,0.486510638297872,3,3,5,3
"1317",32,0.486510638297872,5,5,5,4
"1318",32,0.469330188679245,5,5,5,5
"1319",32,0.469330188679245,1,4,10,3
"1320",32,0.469330188679245,1,1,7,4
"1321",32,0.315866666666667,1,2,5,2
"1322",32,0.37659375,5,7,10,5
"1323",32,0.37659375,8,8,7,5
"1324",32,0.486510638297872,1,1,7,4
"1325",32,0.469330188679245,10,10,3,5
"1326",32,0.315866666666667,-2,-2,-2,5
"1327",32,0.37659375,10,5,9,5
"1328",32,0.315866666666667,2,8,10,5
"1329",32,0.486510638297872,-2,-2,-2,5
"1330",32,0.469330188679245,3,2,9,5
"1331",32,0.486510638297872,6,4,7,5
"1332",32,0.469330188679245,7,4,8,5
"1333",32,0.486510638297872,-1,-1,-1,4
"1334",32,0.486510638297872,5,8,4,5
"1335",32,0.469330188679245,-1,-1,-1,3
"1336",32,0.486510638297872,2,2,2,5
"1337",32,0.469330188679245,2,9,6,5
"1338",32,0.469330188679245,1,1,1,7
"1339",32,0.469330188679245,9,5,2,7
"1340",32,0.469330188679245,2,2,8,5
"1341",32,0.486510638297872,3,4,6,3
"1342",32,0.469330188679245,7,7,6,5
"1343",32,0.469330188679245,3,2,4,4
"1344",32,0.469330188679245,6,5,4,6
"1345",32,0.469330188679245,8,7,6,-2
"1346",32,0.469330188679245,1,1,8,3
"1347",32,0.486510638297872,1,1,10,4
"1348",32,0.315866666666667,1,1,7,8
"1349",32,0.486510638297872,5,1,8,7
"1350",32,0.486510638297872,1,1,10,5
"1351",32,0.37659375,10,7,9,8
"1352",32,0.315866666666667,5,4,10,5
"1353",32,0.486510638297872,9,9,9,7
"1354",32,0.469330188679245,7,9,7,5
"1355",32,0.469330188679245,8,3,3,6
"1356",32,0.469330188679245,9,8,7,3
"1357",32,0.469330188679245,9,8,8,5
"1358",32,0.315866666666667,3,5,4,-2
"1359",32,0.469330188679245,2,2,10,4
"1360",32,0.486510638297872,6,6,6,-2
"1361",32,0.469330188679245,1,1,10,5
"1362",32,0.469330188679245,7,6,7,6
"1363",32,0.469330188679245,5,5,5,7
"1364",32,0.469330188679245,5,4,5,5
"1365",32,0.37659375,8,7,10,5
"1366",32,0.315866666666667,8,3,2,5
"1367",32,0.486510638297872,-2,-2,-2,-1
"1368",32,0.315866666666667,5,1,5,5
"1369",32,0.486510638297872,8,8,8,4
"1370",32,0.486510638297872,1,1,1,5
"1371",32,0.469330188679245,8,7,7,6
"1372",32,0.469330188679245,3,2,8,6
"1373",32,0.315866666666667,3,4,-1,4
"1374",32,0.469330188679245,4,5,4,6
"1375",32,0.469330188679245,3,1,1,4
"1376",32,0.469330188679245,5,5,6,-2
"1377",32,0.486510638297872,-2,-2,-2,4
"1378",32,0.486510638297872,6,5,6,6
"1379",32,0.469330188679245,7,4,5,6
"1380",32,0.37659375,6,7,6,6
"1381",32,0.315866666666667,1,1,1,3
"1382",32,0.315866666666667,-1,-1,-1,3
"1383",32,0.315866666666667,-1,-1,-1,2
"1384",32,0.486510638297872,1,1,5,5
"1385",32,0.315866666666667,1,1,2,3
"1386",32,1.14080303030303,5,4,6,6
"1387",32,1.14080303030303,6,9,8,7
"1388",32,0.515,6,9,-2,7
"1389",32,1.14080303030303,7,4,8,6
"1390",32,0.5356,8,2,8,8
"1391",32,0.515,5,5,8,7
"1392",32,1.11646913580247,3,2,3,2
"1393",32,0.515,8,5,8,6
"1394",32,1.14080303030303,2,4,6,3
"1395",32,0.515,1,2,5,6
"1396",32,0.515,3,2,6,-1
"1397",32,1.11646913580247,3,4,8,5
"1398",32,0.515,2,4,5,6
"1399",32,1.11646913580247,2,2,4,6
"1400",32,1.14080303030303,1,1,2,-1
"1401",32,0.515,2,2,2,5
"1402",32,0.515,2,2,8,5
"1403",32,0.515,8,8,8,6
"1404",32,0.515,3,5,9,6
"1405",32,0.515,8,5,5,7
"1406",32,0.515,6,9,10,7
"1407",32,1.11646913580247,9,9,6,6
"1408",32,1.11646913580247,1,1,4,4
"1409",32,1.11646913580247,1,1,1,4
"1410",32,0.515,7,4,3,6
"1411",32,0.515,4,2,8,7
"1412",32,0.515,2,2,2,5
"1413",32,0.515,5,8,8,7
"1414",32,0.515,2,1,8,5
"1415",32,0.515,3,3,2,7
"1416",32,0.515,7,9,6,4
"1417",32,0.515,10,10,8,5
"1418",32,0.515,2,5,7,5
"1419",32,0.515,10,10,10,4
"1420",32,0.515,5,6,7,5
"1421",32,0.515,5,5,5,-1
"1422",32,0.515,1,1,10,6
"1423",32,0.515,1,1,1,6
"1424",32,1.14080303030303,-1,-1,-1,4
"1425",32,0.515,1,1,6,7
"1426",32,1.14080303030303,-2,-2,-2,-1
"1427",32,1.14080303030303,-2,-2,-2,5
"1428",32,0.515,5,1,10,7
"1429",32,0.515,5,9,10,5
"1430",32,1.14080303030303,7,9,6,2
"1431",32,1.11646913580247,-2,-2,-2,5
"1432",32,0.5356,8,6,10,5
"1433",32,1.11646913580247,8,2,1,5
"1434",32,0.515,5,5,5,5
"1435",32,0.515,6,6,1,5
"1436",32,0.515,5,4,10,6
"1437",32,0.515,6,3,10,5
"1438",32,0.515,10,1,5,5
"1439",32,0.515,-1,-1,-1,5
"1440",32,0.515,9,5,5,5
"1441",32,0.5356,1,1,10,5
"1442",32,0.5356,5,5,10,7
"1443",32,0.515,6,6,6,6
"1444",32,0.515,5,5,5,5
"1445",32,0.515,1,1,1,5
"1446",32,0.515,8,4,5,6
"1447",32,0.515,1,7,8,3
"1448",32,0.515,5,1,8,5
"1449",32,1.14080303030303,1,1,10,7
"1450",32,1.11646913580247,1,3,10,6
"1451",32,1.14080303030303,4,4,3,2
"1452",32,1.11646913580247,1,1,10,6
"1453",32,0.515,1,1,10,7
"1454",32,0.515,10,10,5,7
"1455",32,1.11646913580247,5,7,8,6
"1456",32,0.515,4,3,4,-2
"1457",32,1.11646913580247,5,5,5,6
"1458",32,0.515,-1,-2,-2,4
"1459",32,0.515,5,7,7,5
"1460",32,0.515,4,7,4,6
"1461",32,0.515,-2,-2,-2,-2
"1462",32,1.14080303030303,6,4,5,5
"1463",32,0.515,10,10,10,6
"1464",32,1.14080303030303,1,1,6,7
"1465",32,1.14080303030303,1,2,9,3
"1466",32,1.14080303030303,1,1,4,6
"1467",32,1.14080303030303,1,1,5,6
"1468",32,1.11646913580247,1,1,6,4
"1469",32,1.11646913580247,1,1,8,3
"1470",32,1.11646913580247,7,8,7,-2
"1471",32,1.11646913580247,7,7,6,7
"1472",32,1.14080303030303,8,8,4,7
"1473",32,1.14080303030303,7,3,7,5
"1474",32,1.11646913580247,7,8,8,8
"1475",32,1.11646913580247,8,3,7,6
"1476",32,1.14080303030303,1,1,7,4
"1477",32,0.515,3,3,4,6
"1478",32,1.14080303030303,1,3,7,3
"1479",32,1.11646913580247,1,3,4,4
"1480",32,0.515,1,1,4,3
"1481",32,1.11646913580247,3,2,7,4
"1482",32,1.14080303030303,2,3,7,5
"1483",32,0.515,8,8,8,7
"1484",32,1.11646913580247,8,8,9,4
"1485",32,0.515,8,8,8,6
"1486",32,1.11646913580247,1,1,1,6
"1487",32,1.11646913580247,1,6,10,5
"1488",32,0.515,6,1,8,3
"1489",32,0.515,8,8,9,8
"1490",32,1.11646913580247,-2,-2,-2,6
"1491",32,0.515,1,3,7,7
"1492",32,0.515,1,8,10,7
"1493",32,0.515,1,5,4,5
"1494",32,1.11646913580247,8,7,8,4
"1495",32,0.515,10,8,6,5
"1496",32,1.11646913580247,1,1,3,4
"1497",32,0.515,1,1,2,4
"1498",32,1.11646913580247,1,1,2,3
"1499",32,0.515,1,1,2,4
"1500",32,1.14080303030303,1,1,1,3
"1501",32,1.14080303030303,1,1,5,5
"1502",32,0.515,1,1,3,5
"1503",32,1.11646913580247,2,1,3,4
"1504",32,1.11646913580247,1,1,1,3
"1505",32,0.515,1,6,1,5
"1506",32,1.14080303030303,-2,-2,6,5
"1507",32,1.14080303030303,1,10,10,5
"1508",32,0.515,8,1,10,8
"1509",32,1.14080303030303,-2,-2,-2,5
"1510",32,1.14080303030303,1,1,9,6
"1511",32,0.5356,1,1,7,5
"1512",32,0.515,2,10,10,5
"1513",32,1.14080303030303,1,1,1,3
"1514",32,0.515,7,7,10,5
"1515",32,0.515,2,1,10,4
"1516",32,0.5356,10,10,10,7
"1517",32,1.14080303030303,1,1,10,5
"1518",32,0.515,4,8,9,2
"1519",32,0.515,8,8,8,5
"1520",32,0.515,-2,-2,-2,8
"1521",32,1.11646913580247,1,10,1,3
"1522",32,0.515,6,8,10,7
"1523",32,0.515,9,6,8,4
"1524",32,0.5356,3,3,8,7
"1525",32,1.11646913580247,1,7,8,7
"1526",32,0.515,6,2,2,5
"1527",32,0.515,7,8,7,5
"1528",32,0.515,2,1,6,6
"1529",32,0.515,7,3,4,4
"1530",32,0.515,10,4,7,6
"1531",32,0.515,1,1,1,2
"1532",32,1.14080303030303,7,6,4,3
"1533",32,1.11646913580247,5,6,6,5
"1534",32,0.515,1,10,10,6
"1535",32,1.14080303030303,2,2,2,3
"1536",32,1.14080303030303,2,4,7,5
"1537",32,0.5356,1,1,4,5
"1538",32,0.515,5,5,5,4
"1539",32,0.515,3,3,3,4
"1540",32,0.515,-2,-2,-2,6
"1541",32,1.14080303030303,10,7,8,3
"1542",32,0.515,7,7,8,3
"1543",32,0.515,9,2,4,5
"1544",32,1.14080303030303,-2,-2,-2,4
"1545",32,0.515,-2,-2,-2,5
"1546",32,0.515,5,5,8,6
"1547",32,0.515,5,4,10,5
"1548",32,1.11646913580247,2,2,2,4
"1549",32,1.14080303030303,1,5,9,2
"1550",32,0.515,5,5,9,6
"1551",32,0.515,5,10,10,5
"1552",32,0.515,-2,-2,-2,3
"1553",32,0.515,2,2,5,5
"1554",32,0.515,8,7,9,4
"1555",32,0.515,9,9,9,5
"1556",32,1.11646913580247,1,9,10,5
"1557",32,1.11646913580247,8,8,8,4
"1558",32,0.515,3,5,8,6
"1559",32,0.515,5,5,7,4
"1560",32,1.11646913580247,2,9,9,6
"1561",32,1.11646913580247,1,3,4,3
"1562",32,1.14080303030303,1,1,2,3
"1563",32,0.515,1,1,4,-2
"1564",32,0.5356,1,1,4,4
