"","V161","V162","V163"
"1456",3,2,3
"1457",3,2,3
"1458",3,3,3
"1459",4,2,2
"1460",4,2,2
"1461",2,2,3
"1462",3,2,2
"1463",3,2,2
"1464",2,1,4
"1465",4,3,4
"1466",3,0,0
"1467",4,0,2
"1468",2,4,4
"1469",4,0,0
"1470",4,0,0
"1471",3,2,3
"1472",2,2,3
"1473",3,3,3
"1474",2,2,2
"1475",3,1,1
"1476",4,4,1
"1477",4,1,0
"1478",0,2,2
"1479",4,2,2
"1480",4,2,2
"1481",4,1,1
"1482",3,0,1
"1483",3,1,1
"1484",3,-2,3
"1485",2,2,2
"1486",3,1,4
"1487",2,4,4
"1488",4,3,1
"1489",4,0,4
"1490",3,-2,2
"1491",2,1,0
"1492",1,2,1
"1493",4,3,4
"1494",2,1,2
"1495",1,2,3
"1496",3,3,3
"1497",4,0,0
"1498",3,1,3
"1499",4,1,1
"1500",4,3,3
"1501",2,2,2
"1502",1,2,2
"1503",3,3,2
"1504",4,0,0
"1505",3,0,3
"1506",1,1,1
"1507",1,2,3
"1508",0,1,3
"1509",4,4,-1
"1510",2,2,2
"1511",2,1,3
"1512",4,0,2
"1513",1,0,4
"1514",3,2,2
"1515",2,1,1
"1516",3,2,3
"1517",3,1,2
"1518",1,1,0
"1519",1,1,1
"1520",3,1,4
"1521",3,2,4
"1522",4,2,4
"1523",2,2,4
"1524",3,2,4
"1525",2,2,3
"1526",2,1,3
"1527",4,4,4
"1528",2,1,2
"1529",4,2,4
"1530",1,0,1
"1531",1,0,1
"1532",2,2,1
"1533",1,2,1
"1534",1,0,1
"1535",1,1,0
"1536",0,0,0
"1537",0,0,1
"1538",1,1,1
"1539",1,2,1
"1540",1,1,2
"1541",3,1,3
"1542",3,2,2
"1543",4,3,4
"1544",4,2,2
"1545",3,2,2
"1546",1,2,4
"1547",2,2,0
"1548",4,2,4
"1549",0,4,4
"1550",3,2,2
"1551",2,3,3
"1552",1,1,2
"1553",1,3,2
"1554",2,2,2
"1555",3,2,4
"1556",1,1,2
"1557",2,3,3
"1558",1,2,3
"1559",3,1,3
"1560",2,3,1
"1561",3,3,1
"1562",4,3,1
"1563",4,2,2
"1564",3,2,1
"1565",2,2,1
"1566",4,1,4
"1567",4,3,3
"1568",3,2,3
"1569",3,2,1
"1570",3,1,4
"1571",3,3,3
"1572",1,1,1
"1573",2,2,1
"1574",4,3,4
"1575",4,2,4
"1576",3,1,4
"1577",3,1,3
"1578",2,2,3
"1579",-1,-1,-1
"1580",2,2,2
"1581",2,2,2
"1582",3,1,3
"1583",1,1,1
"1584",2,2,3
"1585",1,3,2
"1586",1,1,4
"1587",3,3,4
"1588",4,2,4
"1589",4,2,1
"1590",3,3,3
"1591",1,2,1
"1592",3,3,3
"1593",1,1,2
"1594",4,1,1
"1595",1,1,1
"1596",2,1,1
"1597",4,2,2
"1598",3,2,3
"1599",1,1,1
"1600",4,4,2
"1601",3,1,1
"1602",3,2,2
"1603",3,1,1
"1604",4,0,0
"1605",4,1,1
"1606",3,3,3
"1607",4,1,1
"1608",4,0,0
"1609",4,1,1
"1610",2,1,1
"1611",3,1,2
"1612",3,1,3
"1613",4,0,2
"1614",2,0,1
"1615",3,2,2
"1616",4,0,0
"1617",3,2,2
"1618",2,1,1
"1619",4,0,0
"1620",3,1,1
"1621",4,0,0
"1622",4,0,0
"1623",3,1,2
"1624",4,1,1
"1625",4,0,0
"1626",3,1,2
"1627",1,2,2
"1628",2,1,2
"1629",3,1,1
"1630",2,2,2
"1631",4,1,1
"1632",3,2,1
"1633",4,2,2
"1634",3,1,1
"1635",4,0,1
"1636",3,0,0
"1637",2,2,2
"1638",1,0,0
"1639",3,1,1
"1640",1,1,2
"1641",2,2,2
"1642",3,3,2
"1643",3,1,1
"1644",2,1,1
"1645",3,1,0
"1646",4,1,3
"1647",4,3,3
"1648",3,3,3
"1649",3,2,3
"1650",4,2,3
"1651",0,1,3
"1652",4,2,4
"1653",4,1,3
"1654",4,2,4
"1655",0,1,3
"1656",3,2,4
"1657",0,1,4
"1658",3,1,3
"1659",3,2,4
"1660",4,2,4
"1661",1,1,1
"1662",2,2,2
"1663",1,1,3
"1664",0,1,3
"1665",0,1,2
"1666",3,1,2
"1667",2,2,2
"1668",2,1,3
"1669",4,2,4
"1670",3,2,4
"1671",3,3,3
"1672",3,1,2
"1673",3,3,3
"1674",2,1,3
"1675",4,4,4
"1676",2,1,4
"1677",3,2,3
"1678",3,3,3
"1679",4,0,1
"1680",1,0,3
"1681",3,1,3
"1682",2,1,2
"1683",1,1,1
"1684",2,2,2
"1685",3,2,3
"1686",2,2,2
"1687",2,2,2
"1688",2,2,3
"1689",1,2,2
"1690",1,2,2
"1691",2,0,1
"1692",1,1,3
"1693",3,1,3
"1694",2,0,3
"1695",3,2,4
"1696",3,2,2
"1697",3,2,2
"1698",2,2,3
"1699",2,1,2
"1700",1,2,3
"1701",4,2,1
"1702",2,2,2
"1703",2,2,2
"1704",3,2,2
"1705",3,3,3
"1706",3,3,3
"1707",3,3,3
"1708",3,3,3
"1709",3,3,2
"1710",4,3,4
"1711",2,2,2
"1712",2,2,2
"1713",3,3,3
"1714",0,0,1
"1715",1,2,2
"1716",4,2,4
"1717",4,2,4
"1718",4,2,3
"1719",3,2,3
"1720",3,3,3
"1721",1,2,2
"1722",1,2,2
"1723",2,1,3
"1724",2,3,3
"1725",2,1,2
"1726",4,3,4
"1727",3,3,3
"1728",3,2,3
"1729",2,2,2
"1730",3,2,3
"1731",2,1,2
"1732",2,2,2
"1733",1,2,1
"1734",1,1,2
"1735",1,2,2
"1736",1,1,1
"1737",1,1,1
"1738",1,1,1
"1739",1,1,1
"1740",1,1,1
"1741",2,3,2
"1742",1,1,1
"1743",1,2,3
"1744",2,3,1
"1745",1,1,1
"1746",4,1,0
"1747",3,1,1
"1748",2,1,0
"1749",3,1,0
"1750",4,0,1
"1751",4,2,2
"1752",0,0,0
"1753",4,2,1
"1754",4,3,2
"1755",1,0,1
"1756",3,2,1
"1757",4,1,2
"1758",4,1,2
"1759",2,2,2
"1760",1,2,3
"1761",3,2,2
"1762",2,0,0
"1763",2,0,0
"1764",0,0,0
"1765",3,1,0
"1766",3,3,2
"1767",3,2,3
"1768",3,3,2
"1769",3,3,3
"1770",3,3,3
"1771",3,3,3
"1772",-2,-2,-2
"1773",3,3,3
"1774",3,3,3
"1775",2,2,2
"1776",3,2,3
"1777",3,3,3
"1778",2,3,3
"1779",2,2,3
"1780",2,2,2
"1781",1,1,1
"1782",2,2,2
"1783",3,2,2
"1784",2,2,2
"1785",2,2,2
"1786",2,3,2
"1787",3,3,3
"1788",2,3,3
"1789",2,3,2
"1790",2,3,2
"1791",3,3,3
"1792",2,1,3
"1793",3,3,4
"1794",3,3,4
"1795",4,4,4
"1796",2,3,4
"1797",2,2,2
"1798",2,2,2
"1799",2,0,1
"1800",2,2,2
"1801",2,2,2
"1802",2,2,2
"1803",2,2,2
"1804",2,2,4
"1805",4,3,1
"1806",3,1,4
"1807",2,1,1
"1808",1,1,1
"1809",4,4,4
"1810",4,3,0
"1811",2,0,2
"1812",2,1,1
"1813",4,4,4
"1814",3,1,2
"1815",1,2,2
"1816",2,1,0
"1817",1,2,1
"1818",1,1,2
"1819",1,2,1
"1820",2,1,1
"1821",3,3,3
"1822",1,1,1
"1823",4,4,4
"1824",2,-2,1
"1825",2,1,2
"1826",3,1,1
"1827",3,1,1
"1828",3,1,1
"1829",2,2,4
"1830",2,2,4
"1831",-2,-2,2
"1832",2,2,2
"1833",2,2,1
"1834",1,2,1
"1835",2,1,0
"1836",0,0,0
"1837",3,3,1
"1838",2,3,3
"1839",0,2,2
"1840",3,3,2
"1841",3,2,3
"1842",2,3,3
"1843",1,2,2
"1844",3,3,3
"1845",1,1,1
"1846",2,3,2
"1847",2,2,1
"1848",2,3,3
"1849",1,2,1
"1850",2,2,2
"1851",1,2,1
"1852",1,1,2
"1853",1,1,1
"1854",2,1,2
"1855",2,2,3
"1856",1,1,2
"1857",1,2,2
"1858",1,1,1
"1859",1,1,1
"1860",1,1,1
"1861",3,1,3
"1862",1,1,4
"1863",4,4,4
"1864",3,3,4
"1865",2,3,4
"1866",2,1,2
"1867",1,2,3
"1868",1,2,2
"1869",1,1,2
"1870",2,2,2
"1871",1,0,4
"1872",3,1,3
"1873",0,0,3
"1874",1,0,3
"1875",3,1,-2
"1876",1,1,0
"1877",3,3,3
"1878",1,1,3
"1879",3,1,3
"1880",3,3,1
"1881",2,1,2
"1882",2,1,2
"1883",2,2,2
"1884",2,1,2
"1885",1,1,2
"1886",3,3,3
"1887",3,3,1
"1888",3,2,3
"1889",3,3,1
"1890",3,2,2
"1891",2,1,2
"1892",2,1,1
"1893",3,3,3
"1894",1,1,3
"1895",4,4,4
"1896",2,2,2
"1897",4,2,4
"1898",3,1,4
"1899",3,1,4
"1900",2,1,3
"1901",1,2,4
"1902",4,2,4
"1903",2,2,2
"1904",1,2,1
"1905",2,2,3
"1906",3,3,4
"1907",3,1,2
"1908",2,0,1
"1909",1,1,0
"1910",2,1,1
"1911",0,0,0
"1912",2,0,1
"1913",2,2,1
"1914",3,0,1
"1915",3,1,1
"1916",4,1,2
"1917",3,0,1
"1918",3,0,0
"1919",2,1,2
"1920",2,0,0
"1921",2,1,3
"1922",3,0,1
"1923",2,1,2
"1924",0,0,0
"1925",2,3,1
"1926",1,1,1
"1927",2,2,1
"1928",1,1,1
"1929",2,1,3
"1930",3,2,2
"1931",2,2,1
"1932",1,1,1
"1933",1,1,1
"1934",1,1,1
"1935",1,1,1
"1936",2,1,1
"1937",3,2,2
"1938",2,1,1
"1939",3,2,1
"1940",2,1,1
"1941",2,2,2
"1942",3,3,1
"1943",2,2,1
"1944",2,2,1
"1945",2,2,1
"1946",1,1,1
"1947",3,1,3
"1948",3,1,1
"1949",4,0,4
"1950",2,0,1
"1951",2,2,3
"1952",0,0,0
"1953",2,0,1
"1954",0,0,0
"1955",2,0,0
"1956",4,3,2
"1957",1,0,1
"1958",4,1,4
"1959",1,0,0
"1960",2,0,0
"1961",0,0,3
"1962",2,0,0
"1963",2,0,2
"1964",4,3,4
"1965",2,0,2
"1966",3,0,2
"1967",4,3,2
"1968",1,0,0
"1969",4,3,0
"1970",3,3,1
"1971",3,2,1
"1972",3,3,1
"1973",3,2,1
"1974",3,3,2
"1975",3,3,1
"1976",3,3,4
"1977",4,3,4
"1978",3,1,2
"1979",4,3,0
"1980",3,3,1
"1981",3,2,1
"1982",3,2,1
"1983",3,3,1
"1984",3,1,1
"1985",4,3,2
"1986",4,1,3
"1987",3,1,4
"1988",2,2,2
"1989",1,2,2
"1990",3,1,3
"1991",2,1,1
"1992",2,2,2
"1993",2,2,2
"1994",1,1,2
"1995",2,2,2
"1996",2,1,2
"1997",2,1,2
"1998",3,2,3
"1999",1,1,1
"2000",3,3,3
"2001",2,2,2
"2002",1,3,2
"2003",3,2,2
"2004",2,2,2
"2005",2,2,2
"2006",3,3,2
"2007",1,1,1
"2008",2,2,2
"2009",3,3,3
"2010",3,2,2
"2011",0,1,1
"2012",3,3,3
"2013",1,1,2
"2014",3,2,2
"2015",2,-2,-2
"2016",3,3,3
"2017",1,2,2
"2018",2,2,3
"2019",3,3,2
"2020",2,3,2
"2021",2,2,3
"2022",1,-2,-2
"2023",2,2,3
"2024",1,1,0
"2025",3,2,-2
"2026",3,3,3
"2027",3,3,3
"2028",0,2,3
"2029",3,3,3
"2030",-2,-2,-2
"2031",2,1,1
"2032",3,1,1
"2033",3,1,1
"2034",3,1,1
"2035",-2,-2,-2
"2036",-2,-2,-2
"2037",-2,-2,1
"2038",2,1,1
"2039",2,2,2
"2040",2,2,1
"2041",3,3,3
"2042",3,3,3
"2043",2,2,3
"2044",2,2,3
"2045",0,2,0
"2046",3,2,4
"2047",4,4,3
"2048",3,2,4
"2049",3,2,4
"2050",3,2,4
"2051",3,2,1
"2052",4,1,1
"2053",3,3,3
"2054",4,4,4
"2055",3,3,3
"2056",2,0,2
"2057",4,2,4
"2058",4,2,3
"2059",4,1,3
"2060",3,3,3
"2061",3,3,3
"2062",3,3,3
"2063",4,1,4
"2064",4,2,0
"2065",4,3,3
"2066",2,2,2
"2067",3,2,3
"2068",3,2,3
"2069",3,3,2
"2070",3,2,2
"2071",3,3,3
"2072",3,2,3
"2073",3,3,3
"2074",3,4,4
"2075",2,2,2
"2076",2,2,2
"2077",2,2,2
"2078",2,3,2
"2079",3,2,3
"2080",3,2,3
"2081",3,1,2
"2082",3,1,2
"2083",3,3,3
"2084",2,3,2
"2085",2,2,3
"2086",4,3,3
"2087",4,0,3
"2088",4,2,4
"2089",3,2,2
"2090",0,0,2
"2091",0,0,0
"2092",1,0,0
"2093",4,4,4
"2094",2,1,4
"2095",3,3,3
"2096",2,1,0
"2097",1,0,0
"2098",4,2,0
"2099",3,-2,1
"2100",4,3,0
"2101",2,2,4
"2102",2,2,1
"2103",2,2,1
"2104",0,0,0
"2105",4,4,4
"2106",3,2,3
"2107",3,3,4
"2108",3,3,3
"2109",-2,-2,-2
"2110",4,4,4
"2111",2,2,3
"2112",4,4,4
"2113",4,3,4
"2114",2,1,2
"2115",2,3,2
"2116",3,3,4
"2117",3,3,3
"2118",4,4,4
"2119",2,2,2
"2120",3,2,4
"2121",2,-2,2
"2122",3,2,3
"2123",4,4,4
"2124",4,3,4
"2125",2,1,3
"2126",2,2,2
"2127",2,2,2
"2128",2,2,2
"2129",2,2,3
"2130",2,2,2
"2131",1,2,1
"2132",1,1,3
"2133",1,2,2
"2134",2,2,2
"2135",1,1,2
"2136",1,1,2
"2137",3,1,4
"2138",1,0,2
"2139",1,2,2
"2140",2,1,1
"2141",2,1,3
"2142",2,1,3
"2143",2,1,2
"2144",2,1,2
"2145",3,2,3
"2146",3,1,2
"2147",3,2,3
"2148",3,2,2
"2149",3,3,2
"2150",4,3,2
"2151",3,3,2
"2152",3,2,1
"2153",3,2,1
"2154",4,3,2
"2155",3,3,3
"2156",3,3,3
"2157",3,3,3
"2158",4,3,3
"2159",3,3,3
"2160",3,3,3
"2161",3,2,3
"2162",3,3,3
"2163",3,3,4
"2164",3,3,3
"2165",4,3,4
"2166",2,2,2
"2167",3,3,3
"2168",3,3,2
"2169",2,2,2
"2170",3,3,2
"2171",3,2,2
"2172",3,3,3
"2173",2,3,3
"2174",2,1,1
"2175",1,1,2
"2176",4,2,1
"2177",2,2,3
"2178",1,2,0
"2179",2,-2,2
"2180",2,3,3
"2181",3,3,3
"2182",4,3,3
"2183",4,4,3
"2184",3,3,3
"2185",3,2,2
"2186",4,2,3
"2187",2,2,2
"2188",2,2,2
"2189",4,4,4
"2190",-1,-1,-1
"2191",3,2,1
"2192",3,1,1
"2193",2,3,2
"2194",0,2,1
"2195",4,3,3
"2196",2,2,0
"2197",3,1,1
"2198",3,2,3
"2199",1,3,1
"2200",2,2,3
"2201",-1,-1,-1
"2202",-2,-2,-1
"2203",-1,-1,-1
"2204",3,3,3
"2205",-2,-2,-2
"2206",1,2,2
"2207",2,2,3
"2208",1,1,1
"2209",2,2,2
"2210",3,2,2
"2211",3,0,2
"2212",2,2,2
"2213",4,1,2
"2214",4,3,4
"2215",4,3,1
"2216",4,3,4
"2217",3,0,3
"2218",3,2,3
"2219",4,4,4
"2220",4,4,4
"2221",1,2,2
"2222",2,2,2
"2223",1,1,1
"2224",1,1,1
"2225",1,1,1
"2226",1,1,3
"2227",1,2,1
"2228",3,2,3
"2229",2,1,1
"2230",1,2,1
"2231",1,2,3
"2232",3,2,1
"2233",2,1,3
"2234",2,2,2
"2235",2,2,2
"2236",3,3,2
"2237",3,3,3
"2238",2,2,2
"2239",1,2,2
"2240",3,3,3
"2241",3,2,3
"2242",1,1,1
"2243",3,2,3
"2244",1,1,1
"2245",0,1,0
"2246",2,2,2
"2247",1,2,1
"2248",4,4,4
"2249",1,1,1
"2250",0,0,0
"2251",-1,-1,-1
"2252",3,3,4
"2253",2,4,3
"2254",-1,-1,4
"2255",3,4,4
"2256",2,2,4
"2257",2,2,4
"2258",2,2,2
"2259",-1,-1,-1
"2260",2,4,4
"2261",2,2,4
"2262",3,3,4
"2263",3,3,3
"2264",4,4,4
"2265",4,4,4
"2266",2,2,3
"2267",3,4,4
"2268",4,4,4
"2269",3,2,3
"2270",4,4,4
"2271",2,1,3
"2272",4,3,4
"2273",-1,2,3
"2274",3,1,2
"2275",4,2,4
"2276",2,3,2
"2277",4,2,4
"2278",2,2,2
"2279",2,2,3
"2280",0,0,0
"2281",3,3,4
"2282",4,4,4
"2283",4,3,4
"2284",3,4,2
"2285",0,0,0
"2286",2,2,4
"2287",2,2,1
"2288",2,4,2
"2289",3,2,2
"2290",4,4,4
"2291",3,4,3
"2292",1,4,3
"2293",3,2,2
"2294",1,3,3
"2295",3,4,4
"2296",2,3,2
"2297",1,1,1
"2298",-1,-1,-1
"2299",4,3,2
"2300",3,3,4
"2301",4,4,4
"2302",3,3,3
"2303",2,2,2
"2304",-1,-1,-1
"2305",2,3,2
"2306",4,3,4
"2307",4,4,4
"2308",3,2,4
"2309",2,3,3
"2310",-1,-1,3
"2311",4,2,4
"2312",3,4,4
"2313",1,2,2
"2314",2,1,1
"2315",1,1,2
"2316",2,2,2
"2317",2,2,2
"2318",2,1,4
"2319",0,1,1
"2320",2,2,3
"2321",2,2,4
"2322",2,4,4
"2323",0,0,4
"2324",2,3,4
"2325",0,1,0
"2326",3,2,4
"2327",0,2,2
"2328",2,0,1
"2329",2,1,4
"2330",2,3,2
"2331",3,4,2
"2332",2,3,1
"2333",2,4,2
"2334",3,3,3
"2335",3,4,3
"2336",4,2,3
"2337",3,2,3
"2338",3,2,3
"2339",4,3,3
"2340",4,4,4
"2341",2,4,2
"2342",4,2,4
"2343",2,3,2
"2344",3,3,2
"2345",2,2,2
"2346",4,4,2
"2347",2,2,3
"2348",3,1,2
"2349",2,4,3
"2350",2,2,2
"2351",4,4,4
"2352",4,4,4
"2353",4,4,4
"2354",4,4,2
"2355",3,3,4
"2356",3,3,4
"2357",4,4,4
"2358",4,4,4
"2359",4,4,4
"2360",4,4,4
"2361",4,4,4
"2362",2,2,2
"2363",2,2,2
"2364",2,2,2
"2365",3,3,3
"2366",2,2,2
"2367",1,1,1
"2368",1,1,1
"2369",3,3,2
"2370",2,2,2
"2371",3,3,3
"2372",0,0,0
"2373",2,2,4
"2374",0,0,0
"2375",0,0,0
"2376",4,4,4
"2377",4,3,3
"2378",4,4,4
"2379",3,3,4
"2380",4,4,4
"2381",3,3,3
"2382",4,4,4
"2383",4,4,4
"2384",1,1,2
"2385",2,2,3
"2386",0,1,1
"2387",1,0,2
"2388",2,1,3
"2389",1,0,2
"2390",1,3,4
"2391",3,4,4
"2392",4,4,4
"2393",3,3,4
"2394",4,4,4
"2395",4,4,4
"2396",4,4,4
"2397",2,3,2
"2398",3,3,4
"2399",2,3,3
"2400",0,2,3
"2401",3,3,3
"2402",3,3,3
"2403",3,3,3
"2404",2,4,3
"2405",4,4,4
"2406",3,3,2
"2407",4,4,4
"2408",3,4,3
"2409",0,2,2
"2410",3,2,4
"2411",2,2,2
"2412",-1,-1,-1
"2413",1,1,1
"2414",4,4,4
"2415",-1,-1,-1
"2416",3,3,3
"2417",3,3,3
"2418",4,4,4
"2419",4,4,4
"2420",4,4,4
"2421",2,2,2
"2422",3,3,3
"2423",3,3,3
"2424",3,3,3
"2425",3,3,4
"2426",1,1,3
"2427",1,1,1
"2428",2,2,4
"2429",1,2,4
"2430",1,2,4
"2431",1,4,4
"2432",4,4,4
"2433",2,2,2
"2434",2,2,2
"2435",2,2,2
"2436",4,4,4
"2437",2,2,2
"2438",4,4,4
"2439",4,4,4
"2440",4,4,4
"2441",4,3,3
"2442",3,3,2
"2443",3,3,4
"2444",4,4,4
"2445",2,1,3
"2446",4,4,4
"2447",4,4,4
"2448",4,3,3
"2449",0,2,4
"2450",4,4,4
"2451",2,2,2
"2452",1,2,1
"2453",2,3,4
"2454",2,3,2
"2455",3,2,3
"2456",1,2,1
"2457",3,2,3
"2458",2,2,2
"2459",2,2,2
"2460",3,2,4
"2461",3,2,2
"2462",3,2,3
"2463",3,2,2
"2464",2,2,2
"2465",2,2,2
"2466",2,2,2
"2467",2,2,2
"2468",2,2,4
"2469",2,2,1
"2470",2,2,2
"2471",3,2,4
"2472",4,4,4
"2473",4,2,4
"2474",2,2,4
"2475",2,1,4
"2476",4,4,4
"2477",3,2,3
"2478",4,1,4
"2479",3,3,4
"2480",3,2,4
"2481",4,3,4
"2482",2,2,3
"2483",2,2,4
"2484",4,3,4
"2485",3,2,3
"2486",3,2,4
"2487",4,4,4
"2488",3,3,3
"2489",4,3,4
"2490",2,1,4
"2491",1,3,2
"2492",3,4,4
"2493",2,1,4
"2494",0,0,0
"2495",2,2,4
"2496",2,2,-1
"2497",2,2,3
"2498",3,3,4
"2499",3,3,4
"2500",3,3,4
"2501",3,3,4
"2502",4,3,4
"2503",4,4,4
"2504",4,4,4
"2505",2,1,4
"2506",2,4,4
"2507",0,4,4
"2508",4,2,4
"2509",0,0,0
"2510",3,3,4
"2511",4,-1,4
"2512",4,4,4
"2513",4,3,4
"2514",4,4,4
"2515",4,-1,4
"2516",3,4,4
"2517",2,2,2
"2518",3,-1,3
"2519",2,2,2
"2520",2,2,4
"2521",1,1,3
"2522",4,4,4
"2523",1,-1,4
"2524",4,4,4
"2525",3,3,3
"2526",4,4,4
"2527",3,3,2
"2528",4,4,4
"2529",3,3,3
"2530",4,4,4
"2531",3,2,2
"2532",2,2,2
"2533",4,4,4
"2534",4,3,4
"2535",4,4,3
"2536",4,4,2
"2537",4,4,4
"2538",4,3,4
"2539",4,4,4
"2540",4,4,4
"2541",3,3,3
"2542",4,4,4
"2543",4,3,4
"2544",3,3,3
"2545",4,4,4
"2546",4,3,4
"2547",4,4,4
"2548",1,1,1
"2549",3,3,3
"2550",2,3,2
"2551",3,2,3
"2552",4,4,3
"2553",3,4,3
"2554",3,3,3
"2555",2,2,2
"2556",1,2,1
"2557",3,2,2
"2558",2,2,2
"2559",1,1,2
"2560",3,2,4
"2561",3,2,2
"2562",3,2,4
"2563",3,2,3
"2564",2,2,2
"2565",2,2,3
"2566",4,3,4
"2567",2,2,3
"2568",4,3,4
"2569",4,3,1
"2570",3,2,2
"2571",3,3,3
"2572",2,2,2
"2573",3,2,4
"2574",3,3,3
"2575",3,3,4
"2576",3,1,3
"2577",2,2,3
"2578",3,2,2
"2579",4,3,4
"2580",3,3,2
"2581",1,1,1
"2582",1,1,1
"2583",1,1,1
"2584",0,0,0
"2585",2,4,4
"2586",2,2,1
"2587",2,2,3
"2588",2,2,1
"2589",3,3,3
"2590",1,1,1
"2591",3,1,3
"2592",3,2,3
"2593",0,1,1
"2594",1,2,3
"2595",1,1,1
"2596",3,2,2
"2597",2,2,3
"2598",1,2,2
"2599",3,3,3
"2600",2,2,2
"2601",3,3,3
"2602",2,2,2
"2603",3,3,3
"2604",1,1,1
"2605",1,1,2
"2606",4,3,4
"2607",2,2,2
"2608",4,4,4
"2609",2,2,2
"2610",2,2,2
"2611",3,3,3
"2612",2,2,2
"2613",2,3,4
"2614",3,3,3
"2615",2,2,2
"2616",4,4,4
"2617",4,4,4
"2618",4,4,4
"2619",3,3,3
"2620",4,4,4
"2621",2,2,2
"2622",4,4,4
"2623",2,2,2
"2624",4,4,4
"2625",1,1,1
"2626",1,1,1
"2627",4,4,4
"2628",4,4,4
"2629",4,4,4
"2630",2,2,2
"2631",1,1,1
"2632",1,1,1
"2633",2,2,2
"2634",4,4,4
"2635",4,4,4
"2636",1,1,1
"2637",4,4,4
"2638",2,4,2
"2639",2,3,2
"2640",2,2,2
"2641",1,1,1
"2642",4,4,4
"2643",4,4,4
"2644",1,1,1
"2645",3,4,4
"2646",1,1,1
"2647",2,2,2
"2648",1,2,1
"2649",2,2,2
"2650",2,2,2
"2651",1,1,1
"2652",1,1,1
"2653",1,1,1
"2654",3,3,2
"2655",1,1,1
"2656",0,2,2
"2657",0,1,3
"2658",2,3,4
"2659",4,4,4
"2660",2,3,4
"2661",3,3,3
"2662",3,2,3
"2663",2,3,3
"2664",3,3,3
"2665",1,1,1
"2666",2,2,4
"2667",4,3,3
"2668",2,3,4
"2669",3,3,3
"2670",0,4,3
"2671",3,3,4
"2672",0,1,0
"2673",3,3,4
"2674",2,3,4
"2675",2,4,4
"2676",2,2,3
"2677",3,3,3
"2678",4,4,4
"2679",-1,-1,-1
"2680",1,1,3
"2681",2,2,3
"2682",3,4,4
"2683",-1,-1,3
"2684",2,0,2
"2685",0,0,0
"2686",0,0,4
"2687",3,4,3
"2688",4,4,4
"2689",4,4,4
"2690",2,2,2
"2691",2,2,3
"2692",4,4,4
"2693",3,3,3
"2694",2,1,2
"2695",3,3,4
"2696",2,3,2
"2697",2,3,2
"2698",2,2,4
"2699",2,2,1
"2700",2,2,2
"2701",3,2,4
"2702",3,2,4
"2703",2,2,4
"2704",2,3,4
"2705",4,3,4
"2706",2,3,4
"2707",2,2,3
"2708",2,2,2
"2709",3,4,3
"2710",3,2,3
"2711",3,3,3
"2712",1,1,1
"2713",3,3,3
"2714",2,4,2
"2715",3,4,3
"2716",2,4,2
"2717",1,1,1
"2718",4,4,4
"2719",1,1,1
"2720",3,4,3
"2721",1,1,1
"2722",2,2,2
"2723",2,2,2
"2724",2,2,2
"2725",3,3,3
"2726",2,3,2
"2727",2,3,3
"2728",1,2,1
"2729",2,2,2
"2730",3,3,3
"2731",3,3,2
"2732",2,2,2
"2733",2,2,2
"2734",1,4,3
"2735",2,4,3
"2736",3,4,4
"2737",3,3,3
"2738",4,3,4
"2739",4,2,3
"2740",3,4,4
"2741",4,3,3
"2742",2,3,3
"2743",0,0,0
"2744",2,2,2
"2745",3,3,3
"2746",0,0,0
"2747",4,2,4
"2748",3,3,3
"2749",0,1,4
"2750",0,0,2
"2751",2,3,4
"2752",3,3,3
"2753",2,1,3
"2754",4,4,4
"2755",1,1,1
"2756",4,4,4
"2757",3,4,4
"2758",4,4,4
"2759",3,2,3
"2760",4,4,4
"2761",4,4,4
"2762",4,4,4
"2763",4,2,3
"2764",3,2,1
"2765",2,2,2
"2766",2,2,2
"2767",4,4,3
"2768",4,4,3
"2769",4,3,3
"2770",3,3,3
"2771",3,3,3
"2772",1,2,2
"2773",4,1,3
"2774",2,2,4
"2775",4,2,3
"2776",2,2,2
"2777",2,3,4
"2778",3,3,3
"2779",3,2,2
"2780",3,3,3
"2781",3,3,3
"2782",1,1,1
"2783",0,0,0
"2784",0,0,0
"2785",4,3,4
"2786",4,4,4
"2787",1,2,3
"2788",4,4,4
"2789",3,2,2
"2790",4,4,4
"2791",1,1,1
"2792",3,3,4
"2793",3,2,3
"2794",3,3,3
"2795",2,4,2
"2796",2,3,1
"2797",2,3,3
"2798",2,2,1
"2799",4,4,1
"2800",3,3,3
"2801",3,3,4
"2802",3,3,3
"2803",1,1,1
"2804",3,3,4
"2805",3,2,2
"2806",3,3,3
"2807",4,4,4
"2808",2,2,1
"2809",1,2,1
"2810",2,3,4
"2811",4,3,4
"2812",4,4,4
"2813",2,2,3
"2814",4,4,4
"2815",3,3,2
"2816",4,4,4
"2817",4,4,4
"2818",4,4,4
"2819",3,3,3
"2820",2,2,2
"2821",2,2,2
"2822",2,3,3
"2823",3,-1,4
"2824",4,4,4
"2825",3,2,4
"2826",3,3,4
"2827",3,2,4
"2828",3,3,4
"2829",2,2,4
"2830",-1,1,4
"2831",3,3,4
"2832",0,2,4
"2833",3,3,4
"2834",4,4,4
"2835",0,4,4
"2836",2,2,4
"2837",1,2,4
"2838",2,4,4
"2839",0,2,4
"2840",1,0,4
"2841",2,3,4
"2842",3,3,4
"2843",4,2,4
"2844",1,2,4
"2845",2,2,4
